Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
1857,tt6184894,2022-01-01,2022-01-01,,Bill Burr: Walk Your Way Out,https://www.imdb.com/title/tt6184894/,tvSpecial,7.2,77,2017,Comedy,8085,2017-01-31,Jaime Eliezer Karas
1858,tt6502534,2022-01-01,2022-01-01,,Daniel Sosa: Sosafado,https://www.imdb.com/title/tt6502534/,tvSpecial,5.6,77,2017,Comedy,104,2017-02-03,"Jan Suter, Raúl Campos"
1859,tt6522846,2022-01-01,2022-01-01,,Grillo vs Grillo,https://www.imdb.com/title/tt6522846/,movie,5.4,96,2017,Comedy,132,2017-02-10,Enzo Pirrone
1860,tt6540084,2022-01-01,2022-01-01,,Katherine Ryan: In Trouble,https://www.imdb.com/title/tt6540084/,tvSpecial,7.0,63,2017,Comedy,2328,2017-02-14,Colin Dench
1861,tt6562866,2022-01-01,2022-01-01,,Trevor Noah: Afraid of the Dark,https://www.imdb.com/title/tt6562866/,tvSpecial,7.3,67,2017,Comedy,5768,2017-02-21,David Paul Meyer
1862,tt6608034,2022-01-01,2022-01-01,,Mike Birbiglia: Thank God for Jokes,https://www.imdb.com/title/tt6608034/,tvSpecial,7.5,70,2017,Comedy,2672,2017-02-28,"Mike Birbiglia, Seth Barrish"
1863,tt6616074,2022-01-01,2022-01-01,,Amy Schumer: The Leather Special,https://www.imdb.com/title/tt6616074/,tvSpecial,3.2,57,2017,Comedy,10481,2017-03-06,Amy Schumer
1864,tt6664120,2022-01-01,2022-01-01,,Jim Norton: Mouthful of Shame,https://www.imdb.com/title/tt6664120/,tvSpecial,7.0,61,2017,Comedy,1395,2017-03-14,Shannon Hartman
1865,tt6690322,2022-01-01,2022-01-01,,Felipe Neto: Minha Vida Não Faz Sentido,https://www.imdb.com/title/tt6690322/,tvSpecial,4.4,87,2017,"Documentary, Comedy",260,2017-03-24,Diego Pignataro
1866,tt6720442,2022-01-01,2022-01-01,,Jo Koy: Live from Seattle,https://www.imdb.com/title/tt6720442/,tvSpecial,7.3,62,2017,Comedy,1610,2017-03-28,Shannon Hartman
1867,tt6736782,2022-01-01,2022-01-01,,Louis C.K. 2017,https://www.imdb.com/title/tt6736782/,tvSpecial,7.6,74,2017,Comedy,10738,2017-04-04,Louis C.K.
1868,tt6218048,2022-01-01,2022-01-01,,Lucas Brothers: On Drugs,https://www.imdb.com/title/tt6218048/,tvSpecial,5.8,50,2017,Comedy,851,2017-04-18,Jay Chapman
1869,tt6822400,2022-01-01,2022-01-01,,Vir Das: Abroad Understanding,https://www.imdb.com/title/tt6822400/,tvSpecial,6.9,65,2017,Comedy,1803,2017-04-25,Marcus Raboy
1870,tt6264596,2022-01-01,2022-01-01,,Maria Bamford: Old Baby,https://www.imdb.com/title/tt6264596/,tvSpecial,6.2,64,2017,"Documentary, Comedy",976,2017-05-02,Jessica Yu
1871,tt6833550,2022-01-01,2022-01-01,,Manu Nna: Simplemente Manu NNa,https://www.imdb.com/title/tt6833550/,tvSpecial,5.4,71,2017,Comedy,52,2017-05-05,"Jan Suter, Raúl Campos"
1872,tt6878486,2022-01-01,2022-01-01,,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",https://www.imdb.com/title/tt6878486/,tvSpecial,7.3,60,2017,"Documentary, Comedy",3348,2017-05-09,Liz Plonka
1873,tt6680270,2022-01-01,2022-01-01,,Tracy Morgan: Staying Alive,https://www.imdb.com/title/tt6680270/,tvSpecial,6.3,60,2017,Comedy,1238,2017-05-16,Ryan Polito
1874,tt6900644,2022-01-01,2022-01-01,,Hasan Minhaj: Homecoming King,https://www.imdb.com/title/tt6900644/,tvSpecial,8.2,73,2017,Comedy,7872,2017-05-23,Christopher Storer
1875,tt6948354,2022-01-01,2022-01-01,,Sarah Silverman: A Speck of Dust,https://www.imdb.com/title/tt6948354/,tvSpecial,6.9,71,2017,Comedy,3932,2017-05-30,Liam Lynch
1876,tt6987652,2022-01-01,2022-01-01,,"Oh, Hello on Broadway",https://www.imdb.com/title/tt6987652/,tvMovie,7.7,102,2017,Comedy,3347,2017-06-13,"Michael John Warren, Alex Timbers"
1877,tt6852616,2022-01-01,2022-01-01,,Marco Luque: Tamo Junto,https://www.imdb.com/title/tt6852616/,tvSpecial,4.4,73,2017,Comedy,83,2017-06-15,Caio Cobra
1878,tt7044010,2022-01-01,2022-01-01,,Rory Scovel Tries Stand-Up for the First Time,https://www.imdb.com/title/tt7044010/,tvSpecial,6.8,66,2017,"Documentary, Comedy",906,2017-06-20,Scott Moran
1879,tt7068896,2022-01-01,2022-01-01,,Chris D'Elia: Man on Fire,https://www.imdb.com/title/tt7068896/,tvSpecial,6.5,65,2017,Comedy,1775,2017-06-27,Bill D'Elia
1880,tt7127976,2022-01-01,2022-01-01,,Aditi Mittal: Things They Wouldn't Let Me Say,https://www.imdb.com/title/tt7127976/,tvSpecial,4.4,62,2017,Comedy,340,2017-07-18,Fazila Allana
1881,tt7183876,2022-01-01,2022-01-01,,Joe Mande's Award-Winning Comedy Special,https://www.imdb.com/title/tt7183876/,tvSpecial,6.1,66,2017,"Documentary, Comedy",537,2017-07-25,Daniel Gray Longino
1882,tt7164714,2022-01-01,2022-01-01,,Maz Jobrani: Immigrant,https://www.imdb.com/title/tt7164714/,tvSpecial,6.7,112,2017,Comedy,929,2017-08-01,Maz Jobrani
1883,tt7183082,2022-01-01,2022-01-01,,Alan Saldaña: Mi vida de pobre,https://www.imdb.com/title/tt7183082/,tvSpecial,6.3,70,2017,Comedy,73,2017-08-04,"Jan Suter, Raúl Campos"
1884,tt6794448,2022-01-01,2022-01-01,,Brad Paisley's Comedy Rodeo,https://www.imdb.com/title/tt6794448/,tvSpecial,5.7,63,2017,Comedy,177,2017-08-15,Jay Chapman
1885,tt6892388,2022-01-01,2022-01-01,,Lynne Koplitz: Hormonal Beast,https://www.imdb.com/title/tt6892388/,tvSpecial,6.3,51,2017,Comedy,474,2017-08-22,Marcus Raboy
1886,tt6892378,2022-01-01,2022-01-01,,Ryan Hamilton: Happy Face,https://www.imdb.com/title/tt6892378/,tvSpecial,7.3,56,2017,"Documentary, Comedy",1017,2017-08-29,Marcus Raboy
1887,tt7335938,2022-01-01,2022-01-01,,Marc Maron: Too Real,https://www.imdb.com/title/tt7335938/,tvSpecial,7.2,70,2017,Comedy,2080,2017-09-05,Lynn Shelton
1888,tt8134310,2022-01-01,2022-01-01,,Fabrizio Copano: Solo pienso en mi,https://www.imdb.com/title/tt8134310/,tvSpecial,5.1,60,2017,Comedy,45,2017-09-30,"Francisco Schultz, Rodrigo Toro Solovera"
1889,tt7364706,2022-01-01,2022-01-01,,Jeff Dunham: Relative Disaster,https://www.imdb.com/title/tt7364706/,tvSpecial,6.4,70,2017,Comedy,1376,2017-09-12,"Michael Simon, Matthew McNeil"
1890,tt7310906,2022-01-01,2022-01-01,,Jerry Before Seinfeld,https://www.imdb.com/title/tt7310906/,tvSpecial,7.0,62,2017,Comedy,5971,2017-09-18,Michael Bonfiglio
1891,tt7427130,2022-01-01,2022-01-01,,Def Comedy Jam 25,https://www.imdb.com/title/tt7427130/,tvSpecial,6.6,80,2017,"Documentary, Comedy",1184,2017-09-26,Louis J. Horvitz
1892,tt7582798,2022-01-01,2022-01-01,,Rodney Carrington: Here Comes the Truth,https://www.imdb.com/title/tt7582798/,tvSpecial,4.7,66,2017,"Documentary, Comedy",190,2017-10-03,
1893,tt7057376,2022-01-01,2022-01-01,,Christina P: Mother Inferior,https://www.imdb.com/title/tt7057376/,tvSpecial,6.4,59,2017,Comedy,1124,2017-10-10,Jaime Eliezer Karas
1894,tt7520228,2022-01-01,2022-01-01,,"El especial de Alex Fernández, el Especial",https://www.imdb.com/title/tt7520228/,tvSpecial,6.8,52,2017,Comedy,82,2017-10-13,"Jan Suter, Raúl Campos"
1895,tt7026230,2022-01-01,2022-01-01,,Patton Oswalt: Annihilation,https://www.imdb.com/title/tt7026230/,tvSpecial,7.3,66,2017,Comedy,2490,2017-10-17,Bobcat Goldthwait
1896,tt7539884,2022-01-01,2022-01-01,,Jack Whitehall: At Large,https://www.imdb.com/title/tt7539884/,tvSpecial,6.9,67,2017,Comedy,2322,2017-10-24,Brian Klein
1897,tt7582890,2022-01-01,2022-01-01,,Judah Friedlander: America Is the Greatest Country in the United States,https://www.imdb.com/title/tt7582890/,tvSpecial,7.8,84,2017,Comedy,1615,2017-10-31,Judah Friedlander
1898,tt7587068,2022-01-01,2022-01-01,,Alexis de Anda: Mea culpa,https://www.imdb.com/title/tt7587068/,tvSpecial,4.9,60,2017,Comedy,107,2017-11-10,"Jan Suter, Raúl Campos"
1899,tt7288084,2022-01-01,2022-01-01,,DeRay Davis: How to Act Black,https://www.imdb.com/title/tt7288084/,tvSpecial,6.2,66,2017,Comedy,483,2017-11-14,Marcus Raboy
1900,tt7679532,2022-01-01,2022-01-01,,Brian Regan: Nunchucks and Flamethrowers,https://www.imdb.com/title/tt7679532/,tvSpecial,6.4,61,2017,"Documentary, Comedy",720,2017-11-21,Troy Miller
1901,tt7193448,2022-01-01,2022-01-01,,Craig Ferguson: Tickle Fight,https://www.imdb.com/title/tt7193448/,tvSpecial,6.6,66,2017,Comedy,1059,2017-12-05,Jay Chapman
1902,tt7738550,2022-01-01,2022-01-01,,Judd Apatow: The Return,https://www.imdb.com/title/tt7738550/,tvSpecial,6.3,69,2017,Comedy,1403,2017-12-12,Marcus Raboy
1903,tt7736664,2022-01-01,2022-01-01,,Russell Howard: Recalibrate,https://www.imdb.com/title/tt7736664/,tvSpecial,7.4,69,2017,Comedy,1729,2017-12-19,Russell Howard
1904,tt6856186,2022-01-01,2022-01-01,,Todd Barry: Spicy Honey,https://www.imdb.com/title/tt6856186/,tvSpecial,6.8,60,2017,Comedy,906,2017-12-26,Jay Chapman
1905,tt7607558,2022-01-01,2022-01-01,,Alejandro Riaño: Especial de stand-up,https://www.imdb.com/title/tt7607558/,tvSpecial,5.1,60,2018,Comedy,74,2018-01-12,"Jan Suter, Raúl Campos"
1906,tt7379330,2022-01-01,2022-01-01,,Tom Segura: Disgraceful,https://www.imdb.com/title/tt7379330/,tvSpecial,7.5,71,2018,Comedy,4437,2018-01-12,Jaime Eliezer Karas
1907,tt7752054,2022-01-01,2022-01-01,,Katt Williams: Great America,https://www.imdb.com/title/tt7752054/,tvSpecial,6.2,60,2018,Comedy,1075,2018-01-16,Leslie Small
1908,tt7606464,2022-01-01,2022-01-01,,Arango y Sanint: Ríase el show,https://www.imdb.com/title/tt7606464/,tvSpecial,4.1,62,2018,Comedy,42,2018-01-17,"Jan Suter, Raúl Campos"
1909,tt7902184,2022-01-01,2022-01-01,,Harith Iskander: I Told You So,https://www.imdb.com/title/tt7902184/,tvSpecial,4.9,61,2018,Comedy,194,2018-01-19,Michael McKay
1910,tt7752142,2022-01-01,2022-01-01,,Todd Glass: Act Happy,https://www.imdb.com/title/tt7752142/,tvSpecial,5.1,62,2018,Comedy,388,2018-01-23,Scott Moran
1911,tt7607450,2022-01-01,2022-01-01,,Ricardo Quevedo: Hay gente así,https://www.imdb.com/title/tt7607450/,tvSpecial,6.4,59,2018,Comedy,124,2018-01-24,"Jan Suter, Raúl Campos"
1912,tt7607492,2022-01-01,2022-01-01,,Mau Nieto: Viviendo sobrio... desde el bar,https://www.imdb.com/title/tt7607492/,tvSpecial,6.8,57,2018,Comedy,84,2018-01-26,"Jan Suter, Raúl Campos"
1913,tt7607416,2022-01-01,2022-01-01,,Sebastián Marcelo Wainraich,https://www.imdb.com/title/tt7607416/,tvSpecial,6.4,49,2018,Comedy,113,2018-01-26,"Jan Suter, Raúl Campos"
1914,tt8507516,2022-01-01,2022-01-01,,Fakkah Fuzz: Almost Banned,https://www.imdb.com/title/tt8507516/,tvSpecial,4.5,60,2018,Comedy,63,2018-01-26,Michael McKay
1915,tt7924764,2022-01-01,2022-01-01,,Kavin Jay: Everybody Calm Down!,https://www.imdb.com/title/tt7924764/,tvSpecial,6.0,53,2018,"Documentary, Comedy",257,2018-02-02,Michael McKay
1916,tt7924798,2022-01-01,2022-01-01,,Fred Armisen: Standup For Drummers,https://www.imdb.com/title/tt7924798/,tvSpecial,5.8,65,2018,Comedy,1392,2018-02-06,Lance Bangs
1917,tt8005338,2022-01-01,2022-01-01,,Chris Rock: Tamborine,https://www.imdb.com/title/tt8005338/,tvSpecial,6.6,98,2018,Comedy,7396,2018-02-14,Bo Burnham
1918,tt8004552,2022-01-01,2022-01-01,,Agustín Aristarán: Soy Rada,https://www.imdb.com/title/tt8004552/,tvSpecial,6.3,60,2018,Comedy,134,2018-02-16,Mariano Baez
1919,tt7655590,2022-01-01,2022-01-01,,Marlon Wayans: Woke-ish,https://www.imdb.com/title/tt7655590/,tvSpecial,6.5,68,2018,"Documentary, Comedy",1500,2018-02-27,Marcus Raboy
1920,tt8081748,2022-01-01,2022-01-01,,Adel Karam: Live from Beirut,https://www.imdb.com/title/tt8081748/,tvSpecial,5.3,59,2018,Comedy,155,2018-03-01,Mohamed Khalifa
1921,tt7607370,2022-01-01,2022-01-01,,Malena Pichot: Estupidez compleja,https://www.imdb.com/title/tt7607370/,tvSpecial,5.7,50,2018,Comedy,372,2018-03-02,"Jan Suter, Raúl Campos"
1922,tt7663776,2022-01-01,2022-01-01,,Natalia Valdebenito: El especial,https://www.imdb.com/title/tt7663776/,tvSpecial,5.1,69,2018,Comedy,89,2018-03-02,"Jan Suter, Raúl Campos"
1923,tt9234638,2022-01-01,2022-01-01,,"Edmilson Filho: Notas, uma Comédia de Relacionamentos",https://www.imdb.com/title/tt9234638/,tvSpecial,5.0,79,2018,Comedy,22,2018-11-01,Halder Gomes
1924,tt8110630,2022-01-01,2022-01-01,,Gad Elmaleh: American Dream,https://www.imdb.com/title/tt8110630/,tvSpecial,7.2,57,2018,Comedy,1140,2018-03-06,Michael Simon
1925,tt7830574,2022-01-01,2022-01-01,,Ricky Gervais: Humanity,https://www.imdb.com/title/tt7830574/,tvSpecial,7.9,79,2018,Comedy,22577,2018-03-13,John L. Spencer
1926,tt8140738,2022-01-01,2022-01-01,,Yoo Byungjae: Too Much Information,https://www.imdb.com/title/tt8140738/,tvSpecial,5.5,63,2018,Comedy,53,2018-03-16,Byungjae Yoo
1927,tt7607378,2022-01-01,2022-01-01,,Sofía Niño de Rivera: Selección natural,https://www.imdb.com/title/tt7607378/,tvSpecial,6.8,62,2018,Comedy,261,2018-03-30,"Jan Suter, Raúl Campos"
1928,tt8201924,2022-01-01,2022-01-01,,Fary Is the New Black,https://www.imdb.com/title/tt8201924/,tvSpecial,6.0,74,2018,Comedy,154,2018-04-03,Richard Valverde
1929,tt8178116,2022-01-01,2022-01-01,,Hilarity for Charity,https://www.imdb.com/title/tt8178116/,tvSpecial,5.0,70,2018,Comedy,2486,2018-04-06,Ryan Polito
1930,tt7607452,2022-01-01,2022-01-01,,Lucas Lauriente: Todo lo que sería,https://www.imdb.com/title/tt7607452/,tvSpecial,7.1,74,2018,Comedy,118,2018-04-06,"Jan Suter, Raúl Campos"
1931,tt8259682,2022-01-01,2022-01-01,,Greg Davies: You Magnificent Beast,https://www.imdb.com/title/tt8259682/,tvSpecial,7.1,66,2018,Comedy,2672,2018-04-10,Peter Orton
1932,tt8324578,2022-01-01,2022-01-01,,Kevin James: Never Don't Give Up,https://www.imdb.com/title/tt8324578/,tvSpecial,6.2,62,2018,Comedy,1562,2018-04-24,Andy Fickman
1933,tt8328418,2022-01-01,2022-01-01,,Enissa Amani: Ehrenwort,https://www.imdb.com/title/tt8328418/,tvSpecial,5.6,60,2018,Comedy,203,2018-04-26,Max Amini
1934,tt8271714,2022-01-01,2022-01-01,,John Mulaney: Kid Gorgeous at Radio City,https://www.imdb.com/title/tt8271714/,tvSpecial,7.9,65,2018,Comedy,8865,2018-05-01,Alex Timbers
1935,tt8352124,2022-01-01,2022-01-01,,Dany Boon: Des Hauts-De-France,https://www.imdb.com/title/tt8352124/,tvSpecial,6.3,113,2018,Comedy,104,2018-05-04,Isabelle Nanty
1936,tt8342748,2022-01-01,2022-01-01,,Hari Kondabolu: Warn Your Relatives,https://www.imdb.com/title/tt8342748/,tvSpecial,6.7,67,2018,Comedy,929,2018-05-08,Bobcat Goldthwait
1937,tt7607318,2022-01-01,2022-01-01,,Carlos Ballarta: Furia ñera,https://www.imdb.com/title/tt7607318/,tvSpecial,7.2,62,2018,Comedy,233,2018-05-11,"Jan Suter, Raúl Campos"
1938,tt7410684,2022-01-01,2022-01-01,,Ali Wong: Hard Knock Wife,https://www.imdb.com/title/tt7410684/,tvSpecial,7.3,64,2018,Comedy,5445,2018-05-13,Jaime Eliezer Karas
1939,tt8342946,2022-01-01,2022-01-01,,Tig Notaro: Happy to Be Here,https://www.imdb.com/title/tt8342946/,tvSpecial,6.6,58,2018,Comedy,1502,2018-05-22,Tig Notaro
1940,tt8075256,2022-01-01,2022-01-01,,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,https://www.imdb.com/title/tt8075256/,tvSpecial,7.1,74,2018,Comedy,3097,2018-05-25,Marcus Raboy
1941,tt7607332,2022-01-01,2022-01-01,,Fernando Sanjiao: Hombre,https://www.imdb.com/title/tt7607332/,tvSpecial,6.3,63,2018,Comedy,62,2018-05-25,"Jan Suter, Raúl Campos"
1942,tt8467922,2022-01-01,2022-01-01,,Franco Escamilla: Por la anécdota,https://www.imdb.com/title/tt8467922/,tvSpecial,7.0,66,2018,Comedy,368,2018-06-08,Ulises Valencia
1943,tt8465676,2022-01-01,2022-01-01,,Hannah Gadsby: Nanette,https://www.imdb.com/title/tt8465676/,tvSpecial,8.1,69,2018,"Documentary, Comedy",13382,2018-06-19,"Madeleine Parry, Jon Olb"
1944,tt8467788,2022-01-01,2022-01-01,,W. Kamau Bell: Private School Negro,https://www.imdb.com/title/tt8467788/,tvSpecial,6.5,65,2018,Comedy,843,2018-06-26,Shannon Hartman
1945,tt7607260,2022-01-01,2022-01-01,,Jani Dueñas: Grandes fracasos de ayer y hoy,https://www.imdb.com/title/tt7607260/,tvSpecial,4.9,77,2018,Comedy,72,2018-06-29,"Jan Suter, Raúl Campos"
1946,tt7607400,2022-01-01,2022-01-01,,Luciano Mellera: Infantiloide,https://www.imdb.com/title/tt7607400/,tvSpecial,7.4,66,2018,Comedy,1536,2018-07-06,"Jan Suter, Raúl Campos"
1947,tt8617844,2022-01-01,2022-01-01,,Jim Jefferies: This Is Me Now,https://www.imdb.com/title/tt8617844/,tvSpecial,7.4,70,2018,Comedy,4410,2018-07-13,Scott Zabielski
1948,tt8697266,2022-01-01,2022-01-01,,Iliza: Elder Millennial,https://www.imdb.com/title/tt8697266/,tvSpecial,7.2,72,2018,Comedy,4420,2018-07-24,Steve Paley
1949,tt7607498,2022-01-01,2022-01-01,,Coco y Raulito: Carrusel de ternura,https://www.imdb.com/title/tt7607498/,tvSpecial,6.3,56,2018,Comedy,45,2018-07-27,"Jan Suter, Raúl Campos"
1950,tt7725144,2022-01-01,2022-01-01,,Demetri Martin: The Overthinker,https://www.imdb.com/title/tt7725144/,tvSpecial,7.2,56,2018,Comedy,1850,2018-08-10,Jaime Eliezer Karas
1951,tt8948740,2022-01-01,2022-01-01,,Yoo Byungjae: Discomfort Zone,https://www.imdb.com/title/tt8948740/,tvSpecial,4.9,54,2018,Comedy,34,2018-08-17,Y. Joon Chung
1952,tt8786466,2022-01-01,2022-01-01,,Bert Kreischer: Secret Time,https://www.imdb.com/title/tt8786466/,tvSpecial,7.3,57,2018,Comedy,2671,2018-08-24,Todd Biermann
1953,tt8426270,2022-01-01,2022-01-01,,D.L. Hughley: Contrarian,https://www.imdb.com/title/tt8426270/,tvSpecial,6.6,58,2018,Comedy,640,2018-09-18,Jay Chapman
1954,tt9038520,2022-01-01,2022-01-01,,Rafinha Bastos: Ultimato,https://www.imdb.com/title/tt9038520/,tvSpecial,6.4,62,2018,Comedy,237,2018-09-21,"Rudge Campos, Junior Carelli"
1955,tt9017614,2022-01-01,2022-01-01,,Joe Rogan: Strange Times,https://www.imdb.com/title/tt9017614/,tvSpecial,7.3,63,2018,Comedy,4675,2018-10-02,Anthony Giordano
1956,tt9060526,2022-01-01,2022-01-01,,Mo Amer: The Vagabond,https://www.imdb.com/title/tt9060526/,tvSpecial,7.3,56,2018,"Documentary, Comedy",1068,2018-10-08,Stan Lathan
1957,tt9060534,2022-01-01,2022-01-01,,"Ron White: If You Quit Listening, I'll Shut Up",https://www.imdb.com/title/tt9060534/,tvSpecial,6.6,63,2018,Comedy,917,2018-10-16,Tom Forrest
1958,tt9036126,2022-01-01,2022-01-01,,Adam Sandler: 100% Fresh,https://www.imdb.com/title/tt9036126/,tvSpecial,7.5,73,2018,"Comedy, Music",5691,2018-10-23,"Steven Brill, Nicholaus Goossen"
1959,tt9777830,2022-01-01,2022-01-01,,John Leguizamo's Latin History for Morons,https://www.imdb.com/title/tt9777830/,movie,7.4,91,2018,Comedy,1061,2018-11-02,Aram Rappaport
1960,tt9170648,2022-01-01,2022-01-01,,Trevor Noah: Son of Patricia,https://www.imdb.com/title/tt9170648/,tvSpecial,7.3,63,2018,Comedy,4629,2018-11-20,David Paul Meyer
1961,tt9349942,2022-01-01,2022-01-01,,Russell Brand: Re:Birth,https://www.imdb.com/title/tt9349942/,tvSpecial,6.5,63,2018,Comedy,1319,2018-12-04,Chris Howe
1962,tt9315848,2022-01-01,2022-01-01,,Vir Das: Losing It,https://www.imdb.com/title/tt9315848/,tvSpecial,7.0,67,2018,Comedy,1381,2018-12-11,Marcus Raboy
1963,tt7157574,2022-01-01,2022-01-01,,Ellen DeGeneres: Relatable,https://www.imdb.com/title/tt7157574/,tvSpecial,6.5,68,2018,Comedy,4855,2018-12-18,"Joel Gallen, Tig Notaro"
1964,tt9482786,2022-01-01,2022-01-01,,Sebastian Maniscalco: Stay Hungry,https://www.imdb.com/title/tt9482786/,tvSpecial,7.1,65,2019,Comedy,1521,2019-01-15,Rik Reinholdtsen
1965,tt9426212,2022-01-01,2022-01-01,,"Gabriel ""Fluffy"" Iglesias: One Show Fits All",https://www.imdb.com/title/tt9426212/,tvSpecial,7.3,90,2019,Comedy,2108,2019-01-29,Manny Rodriguez
1966,tt8101766,2022-01-01,2022-01-01,,"Ray Romano: Right Here, Around the Corner",https://www.imdb.com/title/tt8101766/,tvSpecial,7.2,58,2019,"Documentary, Comedy",1831,2019-02-05,Michael Showalter
1967,tt8466562,2022-01-01,2022-01-01,,Ken Jeong: First Date,https://www.imdb.com/title/tt8466562/,tvSpecial,5.7,62,2019,Comedy,2552,2019-02-14,Jon M. Chu
1968,tt9817258,2022-01-01,2022-01-01,,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,https://www.imdb.com/title/tt9817258/,tvSpecial,7.3,58,2019,Comedy,2569,2019-03-12,Brian Klein
1969,tt9861498,2022-01-01,2022-01-01,,Edoardo Ferrario: Temi Caldi,https://www.imdb.com/title/tt9861498/,tvSpecial,6.5,65,2019,Comedy,149,2019-03-15,Francesco Imperato
1970,tt9770590,2022-01-01,2022-01-01,,Amy Schumer: Growing,https://www.imdb.com/title/tt9770590/,tvSpecial,5.5,60,2019,Comedy,4390,2019-03-19,Amy Schumer
1971,tt9861504,2022-01-01,2022-01-01,,Nate Bargatze: The Tennessee Kid,https://www.imdb.com/title/tt9861504/,tvSpecial,7.6,60,2019,Comedy,2452,2019-03-26,Ryan Polito
1972,tt10009796,2022-01-01,2022-01-01,,Kevin Hart: Irresponsible,https://www.imdb.com/title/tt10009796/,tvSpecial,6.6,60,2019,Comedy,4998,2019-04-02,Leslie Small
1973,tt10027954,2022-01-01,2022-01-01,,Ricardo Quevedo: Los Amargados Somos Mas,https://www.imdb.com/title/tt10027954/,tvSpecial,7.2,58,2019,Comedy,120,2019-04-03,
1974,tt10018436,2022-01-01,2022-01-01,,Liss Pereira: Reteniendo Liquidos,https://www.imdb.com/title/tt10018436/,tvSpecial,6.3,59,2019,Comedy,116,2019-04-10,
1975,tt10087952,2022-01-01,2022-01-01,,Francesco de Carlo: Cose di Questo Mondo,https://www.imdb.com/title/tt10087952/,tvSpecial,6.4,61,2019,Comedy,120,2019-04-12,Francesco Imperato
1976,tt10128616,2022-01-01,2022-01-01,,Franco Escamilla: Bienvenido al Mundo,https://www.imdb.com/title/tt10128616/,tvSpecial,7.1,54,2019,Comedy,277,2019-04-17,Ulises Valencia
1977,tt10050780,2022-01-01,2022-01-01,,Anthony Jeselnik: Fire in the Maternity Ward,https://www.imdb.com/title/tt10050780/,tvSpecial,7.2,64,2019,Comedy,4074,2019-04-30,Marcus Raboy
