imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,team_popularity,origin_language,origin_country,actors,creator/actor?
tt4061080,tvSeries,Love,Love,2016,2018,50,7.6,45405,Netflix,18,4061080,53606,31976,5039571,1770256,390657,1119645,795290,Comedy,Drama,Dean Holland,Lynn Shelton,Dean Holland,Judd Apatow,Lesley Arfin,Paul Rust,32,9.786,0.652,7.714,1.4,6.883,1.4,106.714,34,3,4.639166666666667,en,['US'],"('Gillian Jacobs', 'Paul Rust')",0
tt3986586,tvSeries,Fuller House,Fuller House,2016,2020,30,6.7,29069,Netflix,7,3986586,63623,291449,8643131,3127081,180902,148252,959034,Comedy,Drama,Richard Correll,Mark Cendrowski,Richard Correll,Jeff Franklin,Eydie Faye,Kate Spurgeon,30,2.837,1.171,2.837,0.6,1.96,0.6,182.525,75,5,1.6675000000000002,en,['US'],"('Jodie Sweetin', 'Candace Cameron-Bure')",0
tt4973548,tvSeries,Flaked,Flaked,2016,2017,30,7.2,12342,Netflix,18,4973548,65315,4715,1746309,39101,2892,1139,330347,Comedy,Drama,Wally Pfister,Tom DiCillo,Wally Pfister,Will Arnett,Mark Chappell,Nikki Schiefelbein,33,27.86,0.702,0.6,4.323,1.87,4.323,182.442,14,2,6.613,en,['US'],"('Will Arnett', 'David Sullivan')",1
tt5228026,tvSeries,The Characters,The Characters,2016,2016,32,5.4,975,Netflix,18,5228026,65977,2547958,5707880,2440581,3760083,3760083,3760083,Comedy,Comedy,Andrew Gaynord,Andrew Gaynord,Andrew Gaynord,Kate Berlant,Phil Burgers,Andrew DeYoung,30,3.261,1.38,1.389,1.658,1.658,1.658,5.491,8,1,1.834,en,['US'],Not Available,0
tt4998212,tvSeries,The Ranch,The Ranch,2016,2020,30,7.5,41965,Netflix,18,4998212,65493,1017487,720009,8040404,870699,870699,870699,Comedy,Drama,David Trainer,David Trainer,David Trainer,Jim Patterson,Don Reo,William Vallery,30,1.891,0.982,1.891,2.546,2.546,2.546,105.74,80,4,2.067,en,['US'],"('Ashton Kutcher', 'Elisha Cuthbert')",0
tt4789300,tvSeries,Lady Dynamite,Lady Dynamite,2016,2017,30,7.4,3948,Netflix,18,4789300,66309,103702,403804,4278387,568840,169712,75728,Comedy,Comedy,Ryan McFaul,Robert Cohen,Ryan McFaul,Pam Brady,Mitchell Hurwitz,Jen Statsky,30,3.16,1.96,0.6,0.6,0.6,0.6,85.079,20,2,1.2533333333333332,en,['US'],"('Maria Bamford', 'Ana Gasteyer')",0
tt5562056,tvSeries,Easy,Easy,2016,2019,30,6.9,15061,Netflix,18,5562056,67780,1846132,1846132,1846132,1846132,1846132,1846132,Comedy,Comedy,Joe Swanberg,Joe Swanberg,Joe Swanberg,Joe Swanberg,Joe Swanberg,Joe Swanberg,30,5.682,5.682,5.682,5.682,5.682,5.682,127.273,25,3,5.682000000000001,en,['US'],Not Available,0
tt5467814,tvSeries,Haters Back Off!,Haters Back Off!,2016,2017,30,5.9,7835,Netflix,14,5467814,67148,2544907,4180339,566998,3760083,1286069,737442,Comedy,Drama,Andrew Gaynord,Steven K. Tsuchida,Andrew Gaynord,Christopher Ballinger,Colleen Ballinger,Gigi McCreery,30,0.6,3.02,1.013,1.658,1.4,1.658,68.028,16,2,1.5581666666666665,en,['US'],"('Colleen Ballinger', 'Angela Kinsey')",0
tt5937754,tvSeries,Trailer Park Boys: Out of the Park,Trailer Park Boys: Out of the Park,2016,2017,30,7.0,2592,Netflix,18,5937754,68375,1034266,1033215,1036211,398258,1034266,1033215,Adventure,Comedy,Gary Howsam,Mike Smith,Gary Howsam,Mike Smith,John Paul Tremblay,Robb Wells,30,8.406,9.595,3.53,1.393,8.406,1.393,21.887,8,1,5.453833333333335,en,['CA'],"('John Paul Tremblay', 'Mike Smith')",1
tt5339440,tvSeries,One Day at a Time,One Day at a Time,2017,2020,30,8.2,17977,Netflix,7,5339440,69017,86756,1260853,5131,507629,296945,1260853,Comedy,Drama,Phill Lewis,Pamela Fryman,Phill Lewis,Whitney Blake,Gloria Calderón Kellett,Norman Lear,30,7.789,1.15,8.22,5.49,1.612,5.49,487.332,46,4,4.9585,en,['US'],"('Justina Machado', 'Rita Moreno')",0
tt5580540,tvSeries,Santa Clarita Diet,Santa Clarita Diet,2017,2019,30,7.8,74648,Netflix,18,5580540,69470,294355,115272,6342509,118530,477129,684336,Comedy,Horror,Marc Buckland,Ken Kwapis,Marc Buckland,Victor Fresco,Aaron Brownstein,Simon Ganz,30,0.989,0.6,0.6,0.694,2.039,0.694,660.486,30,3,0.936,en,['US'],"('Drew Barrymore', 'Timothy Olyphant')",0
tt5706996,tvSeries,Girlboss,Girlboss,2017,2017,26,7.0,19454,Netflix,18,5706996,65856,4619459,3873358,134224,228542,44803,112565,Comedy,Comedy,Christian Ditter,Jamie Babbit,Christian Ditter,Sophia Amoruso,Jen Braeden,Kay Cannon,26,0.6,0.6,4.807,1.341,1.985,1.341,151.149,13,1,1.779,en,['US'],"('Britt Robertson', 'Alphonso McAuley')",0
tt5707802,tvSeries,Dear White People,Dear White People,2017,2021,30,6.4,26257,Netflix,18,5707802,70767,2282177,3344453,6975175,2282177,1286069,5697142,Comedy,Drama,Justin Simien,Steven K. Tsuchida,Justin Simien,Justin Simien,Leann Bowen,Njeri Brown,30,2.153,0.6,0.652,2.153,1.4,2.153,316.591,40,4,1.5184999999999995,en,['US'],"('Logan Browning', 'Brandon P. Bell')",0
tt5770786,tvSeries,GLOW,GLOW,2017,2019,35,8.0,49819,Netflix,18,5770786,70573,3477311,4063230,4611331,673400,1119645,768957,Comedy,Drama,Jesse Peretz,Lynn Shelton,Jesse Peretz,Liz Flahive,Carly Mensch,Rachel Shukert,35,1.166,1.708,1.22,2.506,6.883,2.506,274.198,30,3,2.6648333333333336,en,['US'],"('Alison Brie', 'Betty Gilpin')",0
tt5565334,tvSeries,Friends from College,Friends from College,2017,2019,30,6.9,22982,Netflix,18,5565334,71890,2973496,831557,2817114,831557,348640,2973496,Comedy,Drama,Nicholas Stoller,Andrew Gurland,Nicholas Stoller,Francesca Delbanco,Nicholas Stoller,Tiffany Barrett,30,1.791,9.759,0.6,9.759,0.6,9.759,100.328,16,2,5.378,en,['US'],"('Keegan-Michael Key', 'Cobie Smulders')",0
tt6315640,tvSeries,Atypical,Atypical,2017,2021,30,8.2,101141,Netflix,14,6315640,71578,1968720,4652422,4061085,417794,1884278,926526,Comedy,Drama,Michael Patrick Jann,Ryan Case,Michael Patrick Jann,Robia Rashid,D.J. Ryan,Michael Oppenhuizen,33,3.078,0.6,0.6,1.553,1.652,1.553,244.759,38,4,1.506,en,['US'],"('Jennifer Jason Leigh', 'Keir Gilchrist')",0
tt5884792,tvSeries,Disjointed,Disjointed,2017,2018,30,6.7,11147,Netflix,18,5884792,71308,1974551,419486,521143,7193,927042,1586450,Comedy,Comedy,Richie Keen,James Widdoes,Richie Keen,Will Hayes,David Javerbaum,Chuck Lorre,28,1.104,0.84,9.641,0.661,4.393,0.661,72.832,20,1,2.8833333333333333,en,['US'],"('Kathy Bates', 'Elizabeth Alderfer')",0
tt6877772,tvSeries,American Vandal,American Vandal,2017,2018,34,8.1,32633,Netflix,18,6877772,73126,4285995,2829241,2830283,2829241,2829241,2829241,Comedy,Crime,Tony Yacenda,Tony Yacenda,Tony Yacenda,Dan Perrault,Tony Yacenda,Kevin McManus,35,0.84,0.6,1.4,0.6,0.6,0.6,147.831,16,2,0.7733333333333333,en,['US'],"('Tyler Alvarez', 'Griffin Gluck')",0
tt3713588,tvSeries,She's Gotta Have It,She's Gotta Have It,2017,2019,30,6.9,4963,Netflix,18,3713588,72633,490,501490,497046,490,490,490,Comedy,Comedy,Spike Lee,Spike Lee,Spike Lee,Spike Lee,Lemon Andersen,Cinqué Lee,30,7.399,0.6,2.494,7.399,7.399,7.399,98.245,19,2,5.448333333333334,en,['US'],"('DeWanda Wise', 'Anthony Ramos')",0
tt7078710,tvSeries,Everything Sucks!,Everything Sucks!,2018,2018,30,7.5,22704,Netflix,14,7078710,76438,1726378,2278537,3489958,1735543,2278537,1735543,Comedy,Drama,Ry Russo-Young,Michael Mohan,Ry Russo-Young,Ben York Jones,Michael Mohan,Hayley Tyler,22,1.572,2.517,0.6,3.199,2.517,3.199,100.068,10,1,2.2673333333333328,en,['US'],"('Peyton Kennedy', ""Jahi Di'Allo Winston"")",0
tt7879820,tvSeries,On My Block,On My Block,2018,2021,30,7.9,19049,Netflix,14,7879820,76747,327659,353183,411897,411897,2551273,1451294,Comedy,Drama,Lauren Iungerich,Arlyn Richardson,Lauren Iungerich,Eddie Gonzalez,Jeremy Haft,Lauren Iungerich,30,1.424,1.175,0.84,0.84,0.6,0.84,112.249,38,4,0.9531666666666666,en,['US'],"('Sierra Capri', 'Jason Genao')",0
tt6916746,tvSeries,Alexa & Katie,Alexa & Katie,2018,2020,25,7.5,6064,Netflix,7,6916746,76874,1507437,9386331,2279570,1241603,327591,3815120,Comedy,Drama,Trevor Kirschner,Victor Gonzalez,Trevor Kirschner,Heather Wordham,Pratibha Tiku Sharma,Todd Linden,25,1.273,1.273,0.98,0.6,1.246,0.6,151.511,39,4,0.9953333333333332,en,['US'],"('Paris Berelc', 'Isabel May')",0
tt7661368,tvSeries,All About the Washingtons,All About the Washingtons,2018,2018,25,4.8,771,Netflix,0,7661368,80309,3169287,7411856,716925,769135,579318,5205,Comedy,Music,Don Scardino,Linda Mendoza,Don Scardino,Jeremy Bronson,Marlena Rodriguez,Andrew Reich,23,0.6,0.6,0.62,3.296,3.34,3.296,14.083,10,1,1.958666666666666,en,['US'],"('Joseph Simmons', 'Justine Simmons')",0
tt6487482,tvSeries,Insatiable,Insatiable,2018,2019,45,6.5,31906,Netflix,18,6487482,80743,348940,8090030,6494831,281598,200380,2973,Comedy,Drama,Andrew Fleming,Brian Dannelly,Andrew Fleming,Lauren Gussis,Jenina Kibuka,Gil Hizon,45,1.4,0.6,0.6,5.174,1.228,5.174,101.377,22,2,2.3626666666666667,en,['US'],"('Debby Ryan', 'Dallas Roberts')",0
tt7183074,tvSeries,The Good Cop,The Good Cop,2018,2018,60,7.0,6843,Netflix,7,7183074,80308,1440794,4964138,77062,957198,393661,38893,Comedy,Crime,Randy Zisk,Kevin Hooks,Randy Zisk,Erez Aviram,Tomer Aviram,Jack Bernstein,50,0.6,0.6,3.755,2.744,2.215,2.744,78.984,10,1,2.109666666666666,en,['US'],"('Josh Groban', 'Tony Danza')",0
tt7768010,tvMiniSeries,Best. Worst. Weekend. Ever.,Best. Worst. Weekend. Ever.,2018,2018,191,6.4,347,Netflix,7,7768010,82656,1275670,1441389,825620,1275670,1275670,1275670,Comedy,Family,Jeremy Garelick,Jeremy Garelick,Jeremy Garelick,Jeremy Garelick,Daniel Bryan Franklin,Robin Stein,25,2.495,1.4,0.98,2.495,2.495,2.495,59.919,8,1,2.06,en,['US'],"('Sam Ashe Arnold', 'Cole Sand')",0
tt8001718,tvSeries,Prince of Peoria,Prince of Peoria,2018,2019,25,6.1,565,Netflix,7,8001718,84111,1691845,2325798,4127963,1339949,546756,1451137,Comedy,Family,Eric Dean Seaton,Jody Margolin Hahn,Eric Dean Seaton,Devin Bunje,Nick Stanton,Marty Donovan,26,0.84,0.6,0.6,2.086,0.98,2.086,82.433,16,1,1.1986666666666663,en,['US'],"('Gavin Lewis', 'Theodore Barnes')",0
tt7255502,tvSeries,The Kominsky Method,The Kominsky Method,2018,2021,30,8.2,43263,Netflix,18,7255502,81290,521143,383322,419486,677953,521143,565063,Comedy,Drama,Donald Petrie,Chuck Lorre,Donald Petrie,Chuck Lorre,Alan J. Higgins,David Javerbaum,25,9.641,1.22,0.84,3.332,9.641,3.332,388.626,22,3,4.667666666666666,en,['US'],"('Michael Douglas', 'Sarah Baker')",0
tt8304498,tvSeries,Turn Up Charlie,Turn Up Charlie,2019,2019,30,7.1,8188,Netflix,18,8304498,85486,252961,716933,3315240,513754,788426,513754,Comedy,Music,Matt Lipsey,Tristram Shapeero,Matt Lipsey,Idris Elba,Gary Reich,Georgia Lester,25,49.508,0.734,0.63,2.434,1.495,2.434,141.581,8,1,9.539166666666668,en,['GB'],"('Idris Elba', 'Piper Perabo')",1
tt8009602,tvSeries,Huge in France,Huge in France,2019,2019,30,6.8,3076,Netflix,18,8009602,87799,2361949,666871,255362,2361949,666871,2361949,Comedy,Comedy,Andrew Mogel,Jarrad Paul,Andrew Mogel,Andrew Mogel,Jarrad Paul,Gad Elmaleh,30,1.4,5.205,6.91,1.4,5.205,1.4,24.412,8,1,3.586666666666668,fr,['FR'],"('Gad Elmaleh', 'Jordan Ver Hoeve')",0
tt9039142,tvSeries,No Good Nick,No Good Nick,2019,2019,30,6.1,3498,Netflix,7,9039142,82578,1097892,9060884,825738,507629,183615,275698,Comedy,Drama,Phill Lewis,Robbie Countryman,Phill Lewis,Keetgi Kogan,Emily Schmidt,David H. Steinberg,30,0.6,0.6,1.994,5.49,1.052,5.49,126.689,20,1,2.5376666666666665,en,['US'],"('Melissa Joan Hart', 'Sean Astin')",0
tt8164794,tvMiniSeries,Lunatics,Lunatics,2019,2019,35,6.6,3561,Netflix,18,8164794,88366,1372823,1372823,1372823,1372823,1372823,1372823,Comedy,Comedy,Chris Lilley,Chris Lilley,Chris Lilley,Chris Lilley,Chris Lilley,Chris Lilley,36,1.825,1.825,1.825,1.825,1.825,1.825,8.757,10,1,1.825,en,['US'],Chris Lilley,1
tt7718088,tvSeries,Bonding,Bonding,2018,2021,17,7.1,17640,Netflix,18,7718088,88512,2943328,3535066,9937382,2943328,2943328,2943328,Comedy,Drama,Rightor Doyle,Rightor Doyle,Rightor Doyle,Rightor Doyle,Nana Mensah,Olivia Troy,18,1.486,4.797,0.6,1.486,1.486,1.486,94.025,15,2,1.8901666666666663,en,['US'],"('Zoe Levin', 'Brendan Scannell')",0
tt10186846,tvSeries,It's Bruno!,It's Bruno!,2019,2019,15,7.4,3218,Netflix,18,10186846,89490,4918462,6027977,4918462,4918462,4918462,4918462,Comedy,Short,Solvan Naim,Solvan Naim,Solvan Naim,Solvan Naim,David Ebert,Solvan Naim,15,2.22,0.6,2.22,2.22,2.22,2.22,24.566,8,1,1.95,en,['US'],"('Slick Naim', 'Rob Morgan')",0
tt9098432,tvSeries,Malibu Rescue,Malibu Rescue,2019,2019,0,5.6,1158,Netflix,0,9098432,85958,3548748,253624,4554395,390822,563829,1659763,Action,Comedy,Savage Steve Holland,Scott McAboy,Savage Steve Holland,Danielle Calvert,Jed Elinoff,Molly Haldeman,26,0.6,1.853,0.98,5.287,0.739,5.287,23.603,8,1,2.4576666666666664,en,['US'],"('Ricardo Hurtado', 'Breanna Yde')",0
tt8403536,tvSeries,Mr. Iglesias,Mr. Iglesias,2019,2020,30,7.1,7764,Netflix,14,8403536,88378,376247,7295351,4068303,546756,327591,507629,Comedy,Comedy,Jody Margolin Hahn,Victor Gonzalez,Jody Margolin Hahn,Kevin Hench,Chris Garcia,Julia Grob,30,1.676,0.6,0.6,0.98,1.246,0.98,75.985,21,3,1.0136666666666665,en,['US'],"('Gabriel Iglesias', 'Jacob Vargas')",0
tt9717424,tvSeries,Team Kaylie,Team Kaylie,2019,2020,0,4.7,414,Netflix,7,9717424,93960,485027,1978050,4110074,463199,183615,1659763,Comedy,Comedy,Bob Koherr,Robbie Countryman,Bob Koherr,Pang-Ni Landrum,Aaron Vaccaro,Omar Ponce,30,0.98,0.98,0.98,1.462,1.052,1.462,47.853,20,3,1.1526666666666667,en,['US'],"('Kai Calhoun', 'Symera Jackson')",0
tt7971476,tvSeries,The Politician,The Politician,2019,2020,42,7.5,24242,Netflix,14,7971476,83127,107302,1004299,614682,394586,1004299,107302,Comedy,Drama,Gwyneth Horder-Payton,Brad Falchuk,Gwyneth Horder-Payton,Ian Brennan,Brad Falchuk,Ryan Murphy,60,3.39,4.05,8.337,1.477,4.05,1.477,78.118,15,2,3.796833333333333,en,['US'],"('Ben Platt', 'Judith Light')",0
tt8880894,tvSeries,Living with Yourself,Living with Yourself,2019,2019,26,7.2,34989,Netflix,18,8880894,81532,1308367,1308367,1308367,206760,267512,206760,Comedy,Drama,Jonathan Dayton,Valerie Faris,Jonathan Dayton,Timothy Greenberg,Timothy Greenberg,Timothy Greenberg,25,0.6,0.6,0.6,2.117,2.839,2.117,33.438,8,1,1.4788333333333332,en,['US'],"('Paul Rudd', 'Aisling Bea')",0
tt8755226,tvSeries,Daybreak,Daybreak,2019,2019,60,6.7,22805,Netflix,18,8755226,83478,1847815,6505248,679031,417794,679031,2351144,Action,Adventure,Michael Patrick Jann,Brad Peyton,Michael Patrick Jann,Aron Eli Coleite,Ira Madison III,Brad Peyton,45,1.22,0.6,1.891,1.553,1.891,1.553,30.066,10,1,1.4513333333333331,en,['US'],"('Colin Ford', 'Alyvia Alyn Lind')",0
tt9770286,tvSeries,Merry Happy Whatever,Merry Happy Whatever,2019,2019,26,6.3,5387,Netflix,7,9770286,94587,5969780,147228,3164677,296945,507629,1260853,Comedy,Comedy,Pamela Fryman,Phill Lewis,Pamela Fryman,Talia Bernstein,Tucker Cawley,Gracie Glassmeyer,25,0.6,0.6,0.6,1.612,5.49,1.612,77.49,8,1,1.7523333333333333,en,['US'],"('Brent Morin', 'Hayes MacArthur')",0
tt8404094,tvSeries,AJ and the Queen,AJ and the Queen,2020,2020,52,7.5,9111,Netflix,14,8404094,84896,455078,750412,8641286,455078,203215,281945,Adventure,Comedy,Michael Patrick King,Adam Davidson,Michael Patrick King,Michael Patrick King,RuPaul,Eric Reyes Loo,52,3.119,19.693,0.6,3.119,1.434,3.119,69.281,10,1,5.180666666666667,en,['US'],"('RuPaul', 'Izzy G.')",0
tt9850952,tvSeries,Medical Police,Medical Police,2020,2020,242,6.0,4655,Netflix,18,9850952,95670,1117791,2543661,827746,3189181,906476,3189181,Comedy,Comedy,Bill Benz,David Wain,Bill Benz,Rob Corddry,Krister Johnson,Jonathan Stern,24,14.36,0.6,1.096,0.652,8.334,0.652,227.388,10,1,4.282333333333333,en,['US'],"('Erinn Hayes', 'Rob Huebel')",0
tt10540562,tvSeries,The Healing Powers of Dude,The Healing Powers of Dude,2020,2020,25,6.6,1093,Netflix,13,10540562,97441,2604380,4530187,1820725,7193,4772008,287198,Action,Adventure,Richie Keen,Yulin Kuang,Richie Keen,Sam Littenberg-Weisberg,Joy Regullano,Erica Spates,30,0.608,0.84,0.6,0.661,0.6,0.661,25.547,8,1,0.6616666666666667,en,['US'],"('Jace Chapman', 'Gabrielle Quinn')",0
tt9446688,tvSeries,I Am Not Okay with This,I Am Not Okay with This,2020,2020,30,7.5,72735,Netflix,18,9446688,90260,3536642,6981033,8631159,3536642,3536642,3536642,Comedy,Drama,Jonathan Entwistle,Jonathan Entwistle,Jonathan Entwistle,Jonathan Entwistle,Charles S. Forsman,Christy Hall,23,2.295,2.295,1.094,2.295,2.295,2.295,55.681,7,1,2.0948333333333333,en,['US'],"('Sophia Lillis', 'Wyatt Oleff')",0
tt11092086,tvSeries,The Iliza Shlesinger Sketch Show,The Iliza Shlesinger Sketch Show,2020,2020,115,5.1,997,Netflix,18,11092086,101255,2038367,2038367,2038367,1980395,11044867,1980395,Comedy,Comedy,Laura Murphy,Laura Murphy,Laura Murphy,Kim Gamble,Kim Gamble,Kim Gamble,115,0.6,0.6,0.6,1.96,1.96,1.96,4.257,6,1,1.2799999999999998,en,['US'],"('Iliza Shlesinger', 'Glo Tavarez')",0
tt10726356,tvSeries,The Big Show Show,The Big Show Show,2020,2020,27,6.3,2695,Netflix,7,10726356,100963,3117080,125725,4894564,507629,463199,307680,Comedy,Family,Phill Lewis,Bob Koherr,Phill Lewis,Jason Berger,Josh Bycel,Rebecca Delgado Smith,27,0.6,0.722,1.4,5.49,1.462,5.49,23.991,8,1,2.527333333333333,en,['US'],"('Paul Wight', 'Allison Munn')",0
tt10930958,tvSeries,Brews Brothers,Brews Brothers,2020,2020,0,5.1,2094,Netflix,18,10930958,101531,769831,423561,1428343,769840,169712,2315446,Comedy,Drama,Jeff Schaffer,Robert Cohen,Jeff Schaffer,Greg Schaffer,Steve Joe,Hunter Covington,30,0.706,0.6,1.4,4.348,0.6,4.348,20.43,8,1,2.0003333333333333,en,['US'],"('Carmen Flood', 'Alan Aisenberg')",0
tt10311562,tvSeries,#BlackAF,#BlackAF,2020,2020,36,6.8,5258,Netflix,18,10311562,101200,1244069,1124443,1942893,1244069,477129,429069,Comedy,Comedy,Kenya Barris,Ken Kwapis,Kenya Barris,Kenya Barris,Esa Lewis,Malik S,35,3.686,0.6,2.134,3.686,2.039,3.686,57.457,8,1,2.6385,en,['US'],"('Kenya Barris', 'Rashida Jones')",1
tt12800428,tvSeries,Game On! A Comedy Crossover Event,Game On! A Comedy Crossover Event,2020,2020,30,5.5,271,Netflix,0,12800428,107304,217648,475799,3117080,327591,4997,3815120,Comedy,Family,Victor Gonzalez,Melissa Joan Hart,Victor Gonzalez,Meg DeLoatch,Seth Kurland,Jason Berger,30,0.6,1.776,0.6,1.246,13.078,1.246,32.827,4,1,3.0910000000000006,en,['US'],Not Available,0
tt10584608,tvSeries,Teenage Bounty Hunters,Teenage Bounty Hunters,2020,2020,50,7.7,13939,Netflix,18,10584608,90766,2446029,6767020,10088362,38893,55493,122140,Comedy,Crime,Rebecca Asher,Angela Barnes,Rebecca Asher,Alex Edelman,Kathleen Jordan,Aziza Barnes,49,1.176,0.808,0.6,3.471,0.6,3.471,73.804,10,1,1.6876666666666666,en,['US'],"('Anjelica Bette Fellini', 'Maddie Phillips')",0
tt10183988,tvSeries,Julie and the Phantoms,Julie and the Phantoms,2020,2020,0,8.4,11620,Netflix,0,10183988,106292,189137,1992562,389668,650905,1158282,1033939,Adventure,Comedy,Kenny Ortega,Kabir Akhtar,Kenny Ortega,Dan Cross,Fabio Danesi,David Hoge,30,0.609,0.6,2.237,5.059,0.615,5.059,183.809,9,1,2.363166666666667,en,['US'],"('Madison Reyes', 'Owen Patrick Joyner')",0
tt9310390,tvSeries,The Duchess,The Duchess,2020,2020,30,6.7,5976,Netflix,18,9310390,107363,1789329,1789329,1789329,531954,531954,531954,Comedy,Drama,Toby MacDonald,Toby MacDonald,Toby MacDonald,Katherine Ryan,Katherine Ryan,Katherine Ryan,22,2.011,2.011,2.011,0.6,0.6,0.6,15.512,6,1,1.3055,en,['GB'],"('Katherine Ryan', 'Rory Keenan')",1
tt10151772,tvSeries,Sneakerheads,Sneakerheads,2020,2020,0,6.2,1588,Netflix,18,10151772,109616,1062565,1108471,3904550,583515,583515,583515,Comedy,Comedy,Dave Meyers,Dave Meyers,Dave Meyers,Jay Longino,Jason Belleville,Carl Tart,30,0.98,0.6,1.007,2.443,2.443,2.443,55.393,6,1,1.6526666666666667,en,['US'],"('Justin Lee', 'Andrew Bachelor')",0
tt13316746,tvSeries,Aunty Donna's Big Ol' House of Fun,Aunty Donna's Big Ol' House of Fun,2020,2020,20,7.9,7083,Netflix,18,13316746,112164,5492696,10184851,6072896,4266805,4266805,4266805,Comedy,Comedy,Max Miller,Max Miller,Max Miller,Mark Samual Bonanno,Aunty Donna,Broden Kelly,20,0.989,0.989,1.4,0.6,0.6,0.6,46.519,6,1,0.8629999999999999,en,['AU'],"('Broden Kelly', 'Mark Bonanno')",0
tt10971022,tvSeries,The Crew,The Crew,2021,2021,0,6.5,6273,Netflix,13,10971022,116736,6083203,1188982,1631098,275698,275698,275698,Comedy,Comedy,Andy Fickman,Andy Fickman,Andy Fickman,Chelsea Catalanotto,Pete Correale,Diana Gettinger,30,1.4,1.4,1.388,7.076,7.076,7.076,21.759,10,1,4.236,en,['US'],"('Kevin James', 'Jillian Mueller')",0
tt11717394,tvSeries,Country Comfort,Country Comfort,2021,2021,25,6.8,4066,Netflix,7,11717394,119180,288746,524095,414908,3815120,447583,1390182,Comedy,Drama,Kelly Park,David Kendall,Kelly Park,Julia Fowler,Caryn Lucas,Peter Marc Jacobson,23,0.98,3.077,1.22,1.094,3.066,1.094,69.153,10,1,1.7551666666666668,en,['US'],"('Katharine McPhee', 'Eddie Cibrian')",0
tt13018090,tvSeries,Dad Stop Embarrassing Me!,Dad Stop Embarrassing Me!,2021,2021,25,4.3,2117,Netflix,14,13018090,119122,10124484,4937,2828930,926526,262558,926526,Comedy,Family,Ken Whittingham,Bentley Kyle Evans,Ken Whittingham,Camille Corbett,Jamie Foxx,Johnny Mack,25,0.6,38.998,0.6,1.631,0.84,1.631,37.6,8,1,7.383333333333333,en,['US'],"('Jamie Foxx', 'Kyla-Drew')",0
tt5435008,tvMiniSeries,Gilmore Girls: A Year in the Life,Gilmore Girls: A Year in the Life,2016,2016,370,7.5,43717,Netflix,14,5435008,68799,792371,657763,792371,657763,792371,657763,Comedy,Drama,Daniel Palladino,Amy Sherman-Palladino,Daniel Palladino,Amy Sherman-Palladino,Daniel Palladino,Amy Sherman-Palladino,90,3.265,1.607,3.265,1.607,3.265,1.607,77.731,4,1,2.436,en,['US'],"('Lauren Graham', 'Alexis Bledel')",0
tt5669272,tvMiniSeries,Wet Hot American Summer: Ten Years Later,Wet Hot American Summer: Ten Years Later,2017,2017,216,6.9,9505,Netflix,18,5669272,73132,795290,906476,2543661,906476,906476,906476,Comedy,Comedy,David Wain,David Wain,David Wain,Michael Showalter,David Wain,Krister Johnson,28,3.428,8.334,0.6,8.334,8.334,8.334,186.041,8,1,6.227333333333333,en,['US'],"('Elizabeth Banks', 'H. Jon Benjamin')",0
tt4230076,tvMiniSeries,The Defenders,The Defenders,2017,2017,50,7.2,114654,Netflix,7,4230076,32736,1144314,1152450,7584292,1237416,8971,1879225,Action,Adventure,S.J. Clarkson,Phil Abraham,S.J. Clarkson,Brian Michael Bendis,Bill Everett,Michael Gaydos,60,1.482,0.6,0.6,2.703,1.252,2.703,139.332,18,1,1.5566666666666664,en,['US'],"('Jim Belushi', ""Jerry O'Connell"")",0
