imdb_id,tmdb_id,Title,titleType,startYear,endYear,Streamer,Age,genre_1,genre_2,creator/actor?,origin_language,director_1_name,director_2_name,originalTitle,writer_1_imdb#,writer_2_imdb#,writer_3_imdb#,director_1_imdb#,director_2_imdb#,director_3_imdb#,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,first_country,second_country,actor_1_pop,actor_2_pop,actor_1_name,actor_2_name,cast_pop,team_popularity,imdb_rating,imdb_no_votes,total_popularity
13570366,114404,Break It All: The History of Rock in Latin America,tvMiniSeries,2020,2020,Netflix,18,Biography,Documentary,0,es,Picky Talarico,Picky Talarico,Break It All: The History of Rock in Latin America,1139728,1178554,1139728,4084564,4084564,4084564,Picky Talarico,Nicolas Entel,Nicolas Gueilburt,Nicolas Entel,50,1.1,0.6,1.1,0.6,0.6,0.6,45.4,6,1,AR,AR,15.0,6.2,Gustavo Santaolalla, Rubén Albarrán,10.6,0.8,7.6,1375,4.13
13731400,115569,SanPa: Sins of the Savior,tvMiniSeries,2020,2020,Netflix,16,Crime,Documentary,0,it,Cosima Spender,Cosima Spender,SanPa: Sins of the Savior,5766268,1559332,10269886,1785694,1785694,1785694,Cosima Spender,Paolo Bernardelli,Carlo Giuseppe Gabardini,Gianluca Neri,55,0.6,1.2,0.6,0.6,0.6,0.6,7.2,5,1,IT,IT,1.4,0.6,Vincenzo Andreucci, Angelo Battistini,1.0,0.7,7.8,1695,3.96
13617060,114591,History of Swear Words,tvSeries,2021,2021,Netflix,18,Comedy,Documentary,0,en,Ves D'Elia,Ves D'Elia,History of Swear Words,2028925,4691810,3691685,3179988,3179988,3179988,Ves D'Elia,Bellamie Blackstone,Joel Boyd,Sara Schaefer,20,0.8,0.6,1.4,0.6,0.6,0.6,52.8,6,1,US,US,114.7,114.7,Nicolas Cage,Nicolas Cage,114.7,0.8,6.4,5449,3.95
13972246,118043,Amend: The Fight for America,tvMiniSeries,2021,2021,Netflix,18,Documentary,History,0,en,Reinaldo Marcus Green,Kenny Leon,Amend: The Fight for America,408154,2037704,947400,3232264,502497,3232264,Reinaldo Marcus Green,Robe Imbriano,Sasha Stewart,Tom Yellin,58,0.6,0.6,1.4,1.9,2.6,1.9,37.7,6,1,US,US,68.0,67.6,Will Smith, Mahershala Ali,67.8,1.5,8.0,1527,4.25
14091172,120040,Nevenka: Breaking the Silence,tvMiniSeries,2021,2021,Netflix,16,Crime,Documentary,0,es,Maribel Sánchez-Maroto,Maribel Sánchez-Maroto,Nevenka: Breaking the Silence,2036550,2036550,2036550,4419660,4419660,4419660,Maribel Sánchez-Maroto,Marisa Lafuente,Marisa Lafuente,Marisa Lafuente,41,0.6,0.6,0.6,0.6,0.6,0.6,4.3,3,1,ES,ES,0.6,0.6,Nevenka Fernández,Nevenka Fernández,0.6,0.6,6.9,734,3.47
11898920,126387,Naomi Osaka,tvMiniSeries,2021,2021,Netflix,14,Biography,Documentary,0,en,Garrett Bradley,Garrett Bradley,Naomi Osaka,8176073,8176073,8176073,3797834,3797834,3797834,Garrett Bradley,Leonard François,Leonard François,Leonard François,37,0.6,0.6,0.6,1.0,1.0,1.0,16.9,3,1,US,US,0.7,0.7,Naomi Osaka,Naomi Osaka,0.7,0.8,6.3,1417,3.56
15287836,132105,Monsters Inside: The 24 Faces of Billy Milligan,tvMiniSeries,2021,2021,Netflix,16,Crime,Documentary,0,en,Olivier Megaton,Olivier Megaton,Monsters Inside: The 24 Faces of Billy Milligan,576298,5325649,576298,576298,576298,576298,Olivier Megaton,Olivier Megaton,Brice Lambert,Olivier Megaton,60,3.2,0.7,3.2,3.2,3.2,3.2,18.0,4,1,US,US,0.8,5.3,Kathy Preston, Jim Morrison,3.0,2.8,6.3,4663,3.74
15771888,137903,Dig Deeper: The Disappearance of Birgit Meier,tvMiniSeries,2021,2021,Netflix,16,Biography,Crime,0,de,Nicolas Steiner,Nicolas Steiner,Dig Deeper: The Disappearance of Birgit Meier,6588297,1348248,6588297,1348248,1348248,1348248,Nicolas Steiner,Lena Leonhardt,Nicolas Steiner,Lena Leonhardt,60,0.6,0.6,0.6,0.6,0.6,0.6,8.2,4,1,DE,DE,6.1,6.1,Frederic Heidorn,Frederic Heidorn,6.1,0.6,7.2,2421,3.83
13784364,137440,Stories of a Generation - with Pope Francis,tvMiniSeries,2021,2021,Netflix,14,Documentary,Documentary,1,en,Simona Ercolani,Nohely Floritza Barahona,Stories of a Generation - with Pope Francis,5571029,5571029,5571029,6503007,7109265,7707874,Simona Ercolani,Pope Francis,Pope Francis,Pope Francis,49,1.9,1.9,1.9,0.6,0.6,0.6,10.8,4,1,IT,IT,5.7,5.7,Pope Francis,Pope Francis,5.7,1.2,7.5,282,3.66
5672036,66488,Chelsea,tvSeries,2016,2017,Netflix,18,Comedy,Talk-Show,0,en,Rik Reinholdtsen,Eddie Schmidt,Chelsea,2086526,1089476,3768688,3632964,772907,2087959,Rik Reinholdtsen,Gil Cunha,Adam De La Peña,Brandy Finmark,60,0.6,1.0,0.6,0.6,1.4,0.6,534.4,120,2,US,US,12.9,12.9,Chelsea Handler,Chelsea Handler,12.9,0.8,6.4,2142,4.15
6021260,69373,Bill Nye Saves the World,tvSeries,2017,2018,Netflix,14,Comedy,Talk-Show,0,en,Nick Murray,Liz Plonka,Bill Nye Saves the World,4780828,2992180,8403899,2541017,687390,2541017,Nick Murray,Mike Drucker,Prashanth Venkataramanujam,Teagan Wall,30,0.6,0.6,0.6,0.6,1.4,0.6,55.9,25,3,US,US,15.7,15.7,Bill Nye,Bill Nye,15.7,0.7,4.0,7453,3.21
7829834,76178,My Next Guest Needs No Introduction with David Letterman,tvSeries,2018,0,Netflix,18,Talk-Show,Talk-Show,1,en,Michael Steed,Michael Bonfiglio,My Next Guest Needs No Introduction with David Letterman,1468,1468,1468,3299117,94397,728607,Michael Steed,David Letterman,David Letterman,David Letterman,60,6.1,6.1,6.1,0.6,1.1,0.6,213.9,23,4,US,US,8.9,8.9,David Letterman,David Letterman,8.9,3.4,7.9,6125,4.67
7488702,79431,The Who Was? Show,tvSeries,2018,2018,Netflix,0,Adventure,Comedy,0,en,Stoney Sharp,Jared Lapidus,The Who Was? Show,3092332,563841,3367358,789166,2660658,66534,Stoney Sharp,Brian Clark,Mark McAdam,Delaney Yeager,25,0.6,0.6,0.6,0.6,0.6,0.6,50.9,13,1,US,US,56.5,9.6,H. Jon Benjamin, Kirrilee Berger,33.0,0.6,6.7,674,3.75
8010342,79168,The Break with Michelle Wolf,tvSeries,2018,2018,Netflix,18,Comedy,Talk-Show,0,en,Andre Allen,Andre Allen,The Break with Michelle Wolf,5400395,3652881,1885677,1329868,1329868,1329868,Andre Allen,Joanna Bradley,Christine Nangle,Ryan Perez,30,0.6,1.0,0.6,0.6,0.6,0.6,11.1,10,1,US,US,15.5,15.5,Michelle Wolf,Michelle Wolf,15.5,0.7,5.6,1939,3.31
8139862,82193,Norm Macdonald Has a Show,tvSeries,2018,2018,Netflix,16,Comedy,Talk-Show,0,en,Gene Bernard,Gene Bernard,Norm Macdonald Has a Show,306999,5172,306999,76227,76227,76227,Gene Bernard,Josh Gardner,Norm MacDonald,Josh Gardner,30,0.7,16.0,0.7,0.6,0.6,0.6,36.6,10,1,US,US,24.2,2.7,Norm Macdonald, Adam Eget,13.5,3.2,8.5,3838,4.55
8773080,81284,The Curious Creations of Christine McConnell,tvSeries,2018,2018,Netflix,7,Comedy,Horror,0,en,Kirk R. Thatcher,Kirk R. Thatcher,The Curious Creations of Christine McConnell,857130,857130,857130,857130,857130,857130,Kirk R. Thatcher,Kirk R. Thatcher,Kirk R. Thatcher,Kirk R. Thatcher,30,2.0,2.0,2.0,2.0,2.0,2.0,14.6,6,1,US,US,0.8,6.8,Christine McConnell, Colleen Smith,3.8,2.0,7.7,2593,4.09
8080054,83519,Patriot Act with Hasan Minhaj,tvSeries,2018,2020,Netflix,18,Comedy,News,0,en,Richard A. Preuss,Edmond Hawkins,Patriot Act with Hasan Minhaj,8014418,10593162,4306224,1143940,2740975,2113386,Richard A. Preuss,Ismael Loutfi,Sofía Manfredi,Moss Perricone,24,0.6,0.6,0.6,0.6,0.6,0.6,73.1,40,6,US,US,15.4,15.4,Hasan Minhaj,Hasan Minhaj,15.4,0.6,8.3,7877,4.69
7942774,81922,The Fix,tvSeries,2019,2019,Netflix,14,Crime,Drama,0,en,Michael Katleman,Stacey K. Black,The Fix,1133849,1175237,1175413,3150,85512,2326979,Michael Katleman,Marcia Clark,Elizabeth Craft,Sarah Fain,43,1.1,2.6,2.0,1.7,0.6,1.7,61.4,10,1,US,US,34.9,33.2,Robin Tunney, Adewale Akinnuoye-Agbaje,34.1,1.6,6.6,3231,3.97
12416844,104705,Frank Elstner: Just One Last Question,tvSeries,2019,0,Netflix,13,Talk-Show,Talk-Show,1,de,Marcel Behnke,Frank Elstner,Frank Elstner: Just One Last Question,255739,255739,255739,3856217,255739,3856217,Marcel Behnke,Frank Elstner,Frank Elstner,Frank Elstner,43,2.0,2.0,2.0,0.6,2.0,0.6,4.2,9,2,DE,DE,10.5,10.5,Frank Elstner,Frank Elstner,10.5,1.5,7.5,90,3.36
12723962,106173,Mystery Lab,tvSeries,2020,2020,Netflix,13,Animation,Comedy,1,pt,Felipe Castanhari,Felipe Castanhari,Mystery Lab,8869152,11801242,11801241,8869152,8869152,8869152,Felipe Castanhari,Felipe Castanhari,Rob Gordon,Israel Motta,25,0.6,0.6,0.6,0.6,0.6,0.6,10.0,8,1,BR,BR,1.5,1.8,Felipe Castanhari, Guilherme Briggs,1.7,0.6,7.5,867,3.81
1958961,42368,Lilyhammer,tvSeries,2012,2014,Netflix,18,Comedy,Crime,0,en,Geir Henning Hopland,Simen Alsvik,Lilyhammer,1100186,5523,85088,1076816,1904101,2029171,Geir Henning Hopland,Eilif Skodvin,Steven Van Zandt,Anne Bjørnstad,58,0.6,9.0,0.6,1.6,0.6,1.6,48.8,24,3,NO,NO,29.4,26.6,Steven Van Zandt, Paul Kaye,28.0,2.3,7.9,31867,4.7
4132692,62433,Between,tvSeries,2015,2016,Netflix,14,Drama,Mystery,0,en,Michael McGowan,Rick Bota,Between,1313340,3529727,2991312,1313340,98400,143984,Michael McGowan,Michael McGowan,Jason Jeffrey,Pat Smith,44,4.1,0.6,0.6,4.1,2.7,4.1,70.3,12,2,CA,CA,13.5,8.0,Jennette McCurdy, Jesse Carere,10.8,2.7,5.9,9739,3.91
4610750,77020,H2O: Mermaid Adventures,tvSeries,2015,2015,Netflix,0,Adventure,Animation,0,de,Tianxiao Zhang,Tianxiao Zhang,H2O: Mermaid Adventures,793291,1968427,3579459,2657388,2657388,2657388,Tianxiao Zhang,Jonathan M. Shiff,Delphine Dubos,Franck Soullard,25,0.8,0.6,0.6,0.6,0.6,0.6,49.6,26,2,FR,FR,1.2,9.6,Katharina von Keller, Patrick Bach,5.4,0.6,5.5,250,3.2
5320160,65152,Degrassi: Next Class,tvSeries,2016,2017,Netflix,7,Drama,Romance,0,en,R.T. Thorne,Philip Earnshaw,Degrassi: Next Class,8901819,1828495,776946,4207591,247441,512052,R.T. Thorne,Celeste Bronfman,Ian MacIntyre,Linda Schuyler,24,0.6,1.1,0.6,0.6,0.8,0.6,57.7,40,4,CA,CA,6.2,16.5,Eric Osborne, Sara Waisglass,11.4,0.7,6.8,3668,4.04
5023972,66260,Lost & Found Music Studios,tvSeries,2015,2016,Netflix,0,Family,Music,0,en,James Allodi,Samir Rehem,Lost & Found Music Studios,887279,5164383,132441,21548,716813,887279,James Allodi,Frank van Keeken,Amy Cole,Emma Campbell,23,0.9,0.6,4.7,1.9,1.6,1.9,22.0,27,2,CA,CA,2.7,2.0,Maranda Thomas, Levi Randall,2.4,1.9,6.6,683,3.59
5520732,65693,Good Morning Call,tvSeries,2016,2017,Netflix,14,Comedy,Romance,0,ja,Yô Kawahara,Yô Kawahara,Good Morning Call,8407972,8201561,8407972,5629421,5629421,5629421,Yô Kawahara,Yue Takasuka,Yumie Takasuka,Yue Takasuka,48,0.6,0.6,0.6,0.6,0.6,0.6,92.7,27,2,JP,JP,16.4,30.6,Haruka Fukuhara, Shunya Shiraishi,23.5,0.6,7.5,3543,4.34
5301958,66660,Hibana,tvMiniSeries,2016,2016,Netflix,18,Drama,Drama,0,ja,Ryûichi Hiroki,Kazuya Shiraishi,Hibana,13626585,2061163,8193006,386382,3629099,3490112,Ryûichi Hiroki,Masato Katô,Naoki Matayoshi,Tomonori Otsuka,60,2.8,1.3,2.8,3.0,2.0,3.0,42.6,10,1,JP,JP,34.6,15.5,Kento Hayashi, Kazuki Namioka,25.1,2.5,7.8,1100,4.16
4179452,63333,The Last Kingdom,tvSeries,2015,2022,Netflix,18,Action,Drama,0,en,Jon East,Edward Bazalgette,The Last Kingdom,4618645,124661,180486,1113890,63279,387486,Jon East,Lydia Adetunji,Stephen Butchard,Bernard Cornwell,60,0.6,1.4,1.8,0.6,1.4,0.6,225.0,46,5,GB,GB,37.1,24.5,Alexander Dreymon, Emily Cox,30.8,1.1,8.5,161442,5.35
6015820,67329,Bottersnikes & Gumbles,tvSeries,2015,0,Netflix,7,Adventure,Animation,0,en,David Webster,David W. Collins,Bottersnikes & Gumbles,2155991,7267104,8616785,916867,1637637,916867,David Webster,Tim Bain,Matt Baker,Matthew Baker,12,1.0,3.6,0.6,0.6,1.0,0.6,43.0,52,2,AU,GB,19.5,9.4,Robbie Daymond, Tara Sands,14.5,1.2,5.4,52,2.92
6150576,92408,Midnight Diner: Tokyo Stories,tvMiniSeries,2016,2019,Netflix,16,Drama,Drama,0,ja,Joji Matsuoka,Nobuhiro Yamashita,Midnight Diner: Tokyo Stories,4675659,6705606,541239,559629,633729,559629,Joji Matsuoka,Yarô Abe,Kensaku Kojima,Katsuhiko Manabe,24,0.7,0.7,3.2,2.7,2.6,2.7,22.4,20,2,JP,JP,11.2,11.2,Kaoru Kobayashi,Kaoru Kobayashi,11.2,2.1,8.4,4781,4.48
5839454,67960,Paranoid,tvMiniSeries,2016,2016,Netflix,16,Crime,Drama,0,en,Mark Tonderai,John Duthie,Paranoid,302339,302339,302339,867127,244778,322533,Mark Tonderai,Bill Gallagher,Bill Gallagher,Bill Gallagher,45,1.2,1.2,1.2,4.5,1.4,4.5,55.7,8,1,GB,GB,26.7,21.1,Indira Varma, Robert Glenister,23.9,2.3,6.6,9787,4.11
4047038,67773,Dirk Gently's Holistic Detective Agency,tvSeries,2016,2017,Netflix,14,Action,Adventure,0,en,Michael Patrick Jann,Paco Cabezas,Dirk Gently's Holistic Detective Agency,10930,484840,2584005,417794,2161247,205542,Michael Patrick Jann,Douglas Adams,Max Landis,Sinead Daly,42,2.8,2.0,2.4,1.6,2.5,1.6,195.8,18,2,GB,US,8.3,30.6,Samuel Barnett, Elijah Wood,19.5,2.1,8.2,56325,5.08
4686698,64555,Frontier,tvSeries,2016,2018,Netflix,18,Adventure,Drama,0,en,John Vatcher,Brad Peyton,Frontier,1265275,4274105,1272433,1274170,679031,779830,John Vatcher,Rob Blackie,Peter Blackie,Kerri MacDonald,45,1.2,1.0,0.6,1.4,1.9,1.4,87.0,18,3,CA,CA,97.1,18.5,Jason Momoa, Landon Liboiron,57.8,1.2,7.1,23610,4.47
6304676,70781,Samurai Gourmet,tvMiniSeries,2017,2017,Netflix,13,Adventure,Comedy,0,ja,Michihito Fujii,Mamoru Hoshi,Samurai Gourmet,1821575,5004163,2651240,5706837,1064077,5706837,Michihito Fujii,Masayuki Kusumi,Yoshihiro Taguchi,Kiyohito Wada,22,1.4,0.6,0.6,4.7,2.6,4.7,41.6,12,1,JP,JP,29.8,8.7,Honami Suzuki, Tetsuji Tamayama,19.3,2.4,8.1,2314,4.36
5421602,70785,Anne with an E,tvSeries,2017,2019,Netflix,0,Drama,Family,0,en,Paul Fox,Amanda Tapping,Anne with an E,599844,909124,6752528,289186,850102,923768,Paul Fox,Lucy Maud Montgomery,Moira Walley-Beckett,Kathryn Borel,47,2.1,3.0,1.4,5.8,14.8,5.8,150.9,27,3,CA,CA,20.5,40.9,Amybeth McNulty, Geraldine James,30.7,5.5,8.6,63782,5.19
6692188,71411,El Chapo,tvSeries,2017,2018,Netflix,18,Biography,Crime,0,es,Ernesto Contreras,J.M Cravioto,El Chapo,1885111,2208165,3307029,176496,1458283,2872021,Ernesto Contreras,Silvana Aguirre,Esteban Orozco,Diego Vega Vidal,55,0.6,0.6,0.7,1.2,0.8,1.2,91.0,32,3,US,US,10.0,5.7,Marco de la O, Valentina Acosta,7.8,0.9,7.8,20100,4.69
6983520,78795,Kantaro: The Sweet Tooth Salaryman,tvSeries,2017,0,Netflix,13,Adventure,Comedy,0,ja,Kentarô Moriya,Yûsuke Ishida,Kantaro: The Sweet Tooth Salaryman,2136604,9340700,9340699,1960087,4866109,9340747,Kentarô Moriya,Shin Adachi,Tensei Hagiwara,Abidi Inoue,24,1.4,1.4,1.4,0.6,1.0,0.6,18.9,12,1,JP,JP,9.6,7.0,Matsuya Onoe, Ren Ishikawa,8.3,1.1,7.5,898,3.91
5721172,69581,The Worst Witch,tvSeries,2017,0,Netflix,7,Family,Fantasy,0,en,Dirk Campbell,Dermot Boyd,The Worst Witch,1121448,1802801,1215670,132392,101748,1202909,Dirk Campbell,Jill Murphy,Emma Reeves,Neil Jones,29,0.6,1.4,0.6,0.6,0.6,0.6,99.7,52,4,GB,GB,3.3,5.6,Lydia Page, Megan Hughes,4.5,0.7,7.2,3053,4.23
6686450,73325,"1,000,000 yen no Onnatachi",tvMiniSeries,2017,2017,Netflix,14,Crime,Mystery,0,ja,Michihito Fujii,Hiroto Hara,"1,000,000 yen no Onnatachi",5053186,1954555,8870948,5706837,8398618,4934198,Michihito Fujii,Shunjû Aono,Yoshitatsu Yamada,Yoshimiko Murooka,24,0.6,0.6,0.6,4.7,1.4,4.7,64.6,12,1,JP,JP,6.2,14.1,Yojiro Noda, Rena Matsui,10.1,2.1,7.5,2085,4.21
1034007,72615,Alias Grace,tvMiniSeries,2017,2017,Netflix,18,Biography,Crime,0,en,Mary Harron,Mary Harron,Alias Grace,41194,1631,41194,366004,366004,366004,Mary Harron,Margaret Atwood,Sarah Polley,Margaret Atwood,46,3.1,23.6,3.1,5.1,5.1,5.1,122.9,6,1,CA,CA,46.9,8.7,Sarah Gadon, Edward Holcroft,27.8,7.5,7.6,36977,4.75
4192782,63201,Glitch,tvSeries,2015,2019,Netflix,18,Drama,Horror,0,en,Emma Freeman,Tony Krawitz,Glitch,44016,289125,2345880,1175458,1097974,1175458,Emma Freeman,Tony Ayres,Louise Fox,Adam Hill,52,2.2,1.0,0.6,0.9,1.4,0.9,78.5,18,3,AU,AU,13.2,13.6,Patrick Brammall, Emma Booth,13.4,1.2,7.2,20533,4.47
7573686,65249,Erased,tvSeries,2017,2017,Netflix,14,Drama,Fantasy,0,ja,Ten Shimoyama,Ten Shimoyama,Erased,7474224,7474224,7474224,1033087,1033087,1033087,Ten Shimoyama,Kei Sambe,Kei Sambe,Kei Sambe,25,0.6,0.6,0.6,1.1,1.1,1.1,126.3,12,1,JP,JP,26.8,46.0,Shinnosuke Mitsushima, Tao Tsuchiya,36.4,0.9,7.8,4284,4.51
6257970,74577,The End of the F***ing World,tvSeries,2017,2019,Netflix,18,Adventure,Comedy,0,en,Jonathan Entwistle,Lucy Tcherniak,The End of the F***ing World,2625195,1966892,6981033,3536642,3370884,3277531,Jonathan Entwistle,Andy Baker,Charlie Covell,Charles S. Forsman,21,0.6,1.4,0.6,2.3,0.6,2.3,70.0,16,2,GB,GB,44.3,32.7,Alex Lawther, Jessica Barden,38.5,1.3,8.0,214175,5.06
6106704,71979,Damnation,tvSeries,2017,2018,Netflix,18,Crime,Drama,0,en,Adam Kane,Rod Lurie,Damnation,5136004,1135653,1321257,437246,527109,1576066,Adam Kane,Tony Tost,Nazrin Choudhury,Julia Cohen,42,0.7,2.0,0.6,2.0,5.6,2.0,60.7,10,1,US,US,21.3,42.5,Killian Scott, Logan Marshall-Green,31.9,2.2,7.6,8955,4.45
6729080,76796,Collateral,tvMiniSeries,2018,2018,Netflix,16,Crime,Drama,0,en,S.J. Clarkson,S.J. Clarkson,Collateral,2376,2376,2376,1237416,1237416,1237416,S.J. Clarkson,David Hare,David Hare,David Hare,60,2.4,2.4,2.4,2.7,2.7,2.7,46.6,4,1,GB,GB,61.9,6.3,Carey Mulligan, Vineeta Rishi,34.1,2.5,6.8,20827,4.26
6712390,76819,Requiem,tvMiniSeries,2018,2018,Netflix,18,Drama,Fantasy,0,en,Mahalia Belo,Mahalia Belo,Requiem,1011780,1538151,1011780,4738043,4738043,4738043,Mahalia Belo,Kris Mrksa,Blake Ayshford,Kris Mrksa,60,0.6,1.4,0.6,1.2,1.2,1.2,75.4,6,1,GB,GB,17.1,57.1,Lydia Wilson, Joel Fry,37.1,1.1,6.4,7284,4.05
5103758,71181,Troy: Fall of a City,tvSeries,2018,0,Netflix,18,Action,Adventure,0,en,Mark Brozel,Owen Harris,Troy: Fall of a City,1016333,392955,3620967,1067853,2787176,834378,Mark Brozel,David Farr,Homer,Joe Barton,56,3.6,3.0,1.3,0.6,1.9,0.6,79.7,8,1,GB,GB,8.4,23.5,Louis Hunter, Bella Dayne,16.0,1.8,4.1,15061,3.39
7320300,75297,The Letdown,tvSeries,2017,2019,Netflix,18,Comedy,Comedy,1,en,Alison Bell,Amanda Brotchie,The Letdown,2173849,3245925,5337731,2173849,112565,2094436,Alison Bell,Alison Bell,Sarah Scheller,Zoe Norton Lodge,30,0.7,0.8,0.6,0.7,0.6,0.7,61.2,13,2,AU,AU,12.1,6.5,Alison Bell, Duncan Fellows,9.3,0.7,7.5,3994,4.3
6807662,71577,The New Legends of Monkey,tvSeries,2018,2020,Netflix,7,Action,Adventure,0,en,Gerard Johnstone,Peter Andrikidis,The New Legends of Monkey,11932394,2811448,675476,2067421,29014,992718,Gerard Johnstone,Jane Allen,Craig Irvin,Jacquelin Perske,23,0.6,0.6,9.0,2.4,1.7,2.4,73.6,20,2,NZ,AU,36.4,35.5,Chai Hansen, Luciane Buchanan,36.0,2.8,6.5,4920,4.02
7902072,72792,Safe,tvMiniSeries,2018,2018,Netflix,18,Crime,Drama,0,en,Julia Ford,Daniel O'Hara,Safe,1454192,110662,285795,285726,1637821,626706,Julia Ford,Harlan Coben,Daniel Brocklehurst,Mick Ford,45,21.4,2.5,6.4,1.2,0.7,1.2,177.1,8,1,GB,GB,69.6,14.5,Michael C. Hall, Amanda Abbington,42.1,5.6,7.2,48518,4.71
5730690,76604,Kiss Me First,tvMiniSeries,2018,2018,Netflix,18,Drama,Mystery,0,en,Tom Green,Misha Manson-Smith,Kiss Me First,255669,5056098,4587490,3407375,1245204,3407375,Tom Green,Bryan Elsley,Lottie Moggach,Laura Deeley,47,3.6,0.6,0.6,5.5,0.9,5.5,98.0,6,1,GB,GB,4.6,14.7,Tallulah Haddon, Simona Brown,9.6,2.8,6.3,4180,3.97
7608238,81902,Wanderlust,tvSeries,2018,2018,Netflix,18,Drama,Drama,0,en,Luke Snellin,Lucy Tcherniak,Wanderlust,5387559,5387559,5387559,2866226,3370884,2866226,Luke Snellin,Nick Payne,Nick Payne,Nick Payne,57,1.5,1.5,1.5,1.6,0.6,1.6,78.5,6,1,GB,GB,58.2,14.7,Toni Collette, Steven Mackintosh,36.5,1.4,7.0,5968,4.22
7371868,82469,Pine Gap,tvMiniSeries,2018,2018,Netflix,18,Drama,Mystery,0,en,Mat King,Mat King,Pine Gap,352756,1331056,352756,1788073,1788073,1788073,Mat King,Greg Haddrick,Felicity Packard,Greg Haddrick,60,0.6,0.7,0.6,0.6,0.6,0.6,15.9,6,1,AU,AU,28.8,15.9,Parker Sawyers, Jacqueline McKenzie,22.3,0.6,7.2,6628,4.07
6811236,84052,Perfume,tvSeries,2018,2018,Netflix,18,Drama,Thriller,0,de,Philipp Kadelbach,Philipp Kadelbach,Perfume,8941775,845752,8941775,434298,434298,434298,Philipp Kadelbach,Eva Kranenburg,Patrick Süskind,Eva Kranenburg,55,0.6,4.3,0.6,2.1,2.1,2.1,65.5,6,1,DE,DE,6.3,21.4,Friederike Becht, Wotan Wilke Möhring,13.8,2.0,7.0,9905,4.27
5670764,68394,Watership Down,tvMiniSeries,2018,2018,Netflix,7,Action,Adventure,0,en,Noam Murro,Noam Murro,Watership Down,11293,3635428,11293,1729171,1729171,1729171,Noam Murro,Richard Adams,Tom Bidwell,Richard Adams,100,0.6,0.8,0.6,0.8,0.8,0.8,64.0,2,1,GB,GB,46.1,41.8,James McAvoy, Nicholas Hoult,43.9,0.8,7.2,6831,4.28
7660730,82209,Black Earth Rising,tvSeries,2018,2018,Netflix,18,Thriller,Thriller,0,en,Hugo Blick,Hugo Blick,Black Earth Rising,88372,14222221,88372,88372,88372,88372,Hugo Blick,Hugo Blick,Amit Patel,Hugo Blick,60,2.6,0.6,2.6,2.6,2.6,2.6,37.8,8,1,GB,GB,18.4,75.8,Michaela Coel, John Goodman,47.1,2.2,7.5,5529,4.27
6903284,78183,Nightflyers,tvSeries,2018,2018,Netflix,18,Drama,Horror,0,en,Andrew McCarthy,Mark Tonderai,Nightflyers,1161528,552333,1447604,530,867127,1068186,Andrew McCarthy,Jeff Buhler,George R.R. Martin,David Schneiderman,45,1.0,3.8,0.7,14.8,4.5,14.8,49.1,10,1,US,US,21.4,13.6,"""Brían F. OByrne""", Maya Eshet,17.5,6.6,5.9,14246,3.91
8462412,87172,Northern Rescue,tvSeries,2019,2019,Netflix,14,Drama,Family,0,en,Bradley Walsh,Gail Harvey,Northern Rescue,3223750,138498,2045622,909568,367523,512052,Bradley Walsh,Mark Bacci,Caitlin Carmody,Mika Collins,44,0.8,0.6,0.6,2.2,2.4,2.2,93.5,10,1,CA,CA,32.7,34.5,William Baldwin, Kathleen Robertson,33.6,1.5,6.9,4703,4.18
7371896,86733,Traitors,tvSeries,2019,2019,Netflix,18,History,Thriller,0,en,Dearbhla Walsh,Alex Winckler,Traitors,1096313,1538188,5885049,909608,1577262,909608,Dearbhla Walsh,Bathsheba Doran,Emily Ballou,Tracey Scott Wilson,45,1.6,0.6,1.2,4.6,0.6,4.6,54.9,6,1,GB,GB,23.9,19.0,Emma Appleton, Keeley Hawes,21.4,2.2,6.6,3818,3.97
8027624,88189,Tijuana,tvSeries,2019,2019,Netflix,14,Crime,Drama,0,es,Hammudi Al-Rahmoun Font,Clara Roquet,Tijuana,1298864,3102104,1217514,2018004,4652014,889829,Hammudi Al-Rahmoun Font,Iván Cuevas,Zayre Ferrer,Rodrigo Ordoñez,40,0.6,0.6,2.0,0.6,0.9,0.6,26.8,11,1,MX,MX,5.3,13.4,Tamara Vallarta, Damián Alcázar,9.4,0.9,7.0,368,3.66
10405394,86824,Designated Survivor: 60 Days,tvSeries,2019,2019,Netflix,16,Drama,Thriller,0,ko,Jong Sun Yoo,Jong Sun Yoo,Designated Survivor: 60 Days,3686177,3686177,3686177,6111381,6111381,6111381,Jong Sun Yoo,Tae Hee Kim,Tae Hee Kim,Tae Hee Kim,75,7.7,7.7,7.7,0.7,0.7,0.7,30.0,16,1,KR,KR,25.3,18.3,Ji Jin-hee, Heo Joon-ho,21.8,4.2,8.1,1644,4.26
5952634,91725,The Spy,tvMiniSeries,2019,2019,Netflix,18,Drama,History,0,en,Gideon Raff,Gideon Raff,The Spy,199036,13844159,1356268,1356268,1356268,1356268,Gideon Raff,Uri Dan,Yeshayahu Ben Porat,Gideon Raff,54,0.6,0.6,4.8,4.8,4.8,4.8,48.8,6,1,FR,FR,28.7,18.8,Sacha Baron Cohen, Noah Emmerich,23.8,3.4,7.9,48033,4.76
