,imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,creators,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name
1268,tt28951022,tvSeries,At the Moment,At the Moment,2023,2023,60,6.9,257.0,Netflix,18,28951022,218177,,3058308,6694234.0,,4371472,11084919.0,6246795.0,Drama,Romance,Pin-Chuan Kao,Lien Yi-chi,Pin-Chuan Kao,Yan-ru Lin,Du Zheng Zhe,
1269,tt22459586,tvSeries,Criminal Code,Criminal Code,2023,0,60,7.1,1506.0,Netflix,18,22459586,235924,"('Heitor Dhalia', 'Pedro Morelli')",4472706,1104944.0,13780207.0,1104944,2222834.0,1104944,Action,Crime,Heitor Dhalia,Pedro Morelli,Heitor Dhalia,Bernardo Barcellos,Heitor Dhalia,Juuar
1270,tt27787856,tvSeries,Nothing to See Here,Nothing to See Here,2023,0,27,7.6,535.0,Netflix,18,27787856,237983,"('Santiago Limón', 'Big Drama')",8205128,12600823.0,15422760.0,3104760,3104760,3104760,Comedy,Drama,Anwar Safa,Anwar Safa,Anwar Safa,Olfa Masmoudi,El Huevo Charlie Barrientos,Big Drama
1271,tt21279114,tvSeries,Cigarette Girl,Cigarette Girl,2023,0,60,8.3,1564.0,Netflix,14,21279114,228957,,11297413,1033762.0,15369028.0,4461980,2856917.0,4461980,Drama,History,Kamila Andini,Ifa Isfansyah,Kamila Andini,Ratih Kumala,Tanya Yuson,Sasthi Nandani
1272,tt28466970,tvSeries,Ferry: The Series,Ferry: The Series,2023,0,50,7.8,3313.0,Netflix,18,28466970,196857,"('Nico Moolenaar', 'Piet Matthys', 'Bart Uytdenhouwen')",2960550,1954773.0,3520821.0,1905599,889095.0,1905599,Crime,Drama,Eshref Reybrouck,Joël Vanhoebrouck,Eshref Reybrouck,Piet Matthys,Nico Moolenaar,Bart Uytdenhouwen
1273,tt29824198,tvSeries,Ololade,Ololade,2023,0,45,7.0,43.0,Netflix,14,29824198,240196,Olawale Adetula,7931343,,,9490184,9490184,9490184,Drama,Drama,Adeniyi Joseph,Adeniyi Joseph,Adeniyi Joseph,Lani Aisida,,
1274,tt27055592,tvSeries,Replacing Chef Chico,Replacing Chef Chico,2023,2023,36,6.7,239.0,Netflix,18,27055592,221913,Antoinette Jadaone,3184677,10586996.0,5880034.0,2758967,2758967,2758967,Drama,Romance,Dan Villegas,Dan Villegas,Dan Villegas,Antoinette Jadaone,Shaira Advincula,Fatrick Tabada
1275,tt29388212,tvMiniSeries,Escaping Twin Flames,Escaping Twin Flames,2023,2023,173,6.7,2687.0,Netflix,18,29388212,236406,,\N,,,0669637,0669637,0669637,Documentary,Documentary,Cecilia Peck,Cecilia Peck,Cecilia Peck,,,
1276,tt29541632,tvMiniSeries,How to Become a Mob Boss,How to Become a Mob Boss,2023,2023,183,6.6,846.0,Netflix,18,29541632,237458,,3681838,,,0617106,0617106,0617106,Crime,Documentary,Ron Myrick,Ron Myrick,Ron Myrick,Joey Scavuzzo,,
1277,tt28197236,tvMiniSeries,Bad Surgeon: Love Under the Knife,Bad Surgeon: Love Under the Knife,2023,2023,160,7.2,2688.0,Netflix,18,28197236,238959,,\N,,,3368306,3368306,3368306,Crime,Documentary,Ben Steele,Ben Steele,Ben Steele,,,
1278,tt29603735,tvSeries,Verified Stand-Up,Verified Stand-Up,2023,0,0,4.7,152.0,Netflix,18,29603735,240402,,\N,,,0579318,0579318,0579318,Comedy,Comedy,Linda Mendoza,Linda Mendoza,Linda Mendoza,,,
1279,tt3502248,tvSeries,Bosch,Bosch,2014,2021,51,8.5,80944.0,Prime,18,3502248,60585,Eric Overmyer,0175093,653899.0,72062.0,0952352,225416.0,128337.0,Crime,Drama,Alex Zakrzewski,Ernest R. Dickerson,Alex Zakrzewski,Michael Connelly,Eric Ellis Overmyer,Shaz Bennett
1280,tt3973768,tvSeries,Hand of God,Hand of God,2014,2017,60,7.4,11920.0,Prime,18,3973768,61263,Ben Watkins,1219905,3739595.0,3741669.0,0783180,575389.0,286975.0,Crime,Drama,Ali Selim,Peter Medak,Ali Selim,Ben Watkins,Daniel Tuch,Ariella Blejer
1281,tt1740299,tvSeries,The Man in the High Castle,The Man in the High Castle,2015,2019,2219,7.9,108749.0,Prime,18,1740299,62017,Frank Spotnitz,0001140,819487.0,2513896.0,0518910,870295.0,26442.0,Drama,Sci-Fi,Chris Long,Frederick E.O. Toye,Chris Long,Philip K. Dick,Frank Spotnitz,Jihan Crowther
1282,tt2805574,tvSeries,Mad Dogs,Mad Dogs,2015,2016,56,7.5,8771.0,Prime,18,2805574,37737,Cris Cole,1659841,2130654.0,1236670.0,0568224,3802.0,171315.0,Comedy,Crime,Charles McDougall,Uta Briesewitz,Charles McDougall,Cris Cole,Michael C. Martin,Brett C. Leonard
1283,tt4687880,tvSeries,Goliath,Goliath,2016,2021,60,8.1,53089.0,Prime,18,4687880,67384,"('David E. Kelley', 'Jonathan Shapiro')",0005082,1236705.0,4095443.0,0872823,330140.0,2399.0,Drama,Drama,Lawrence Trilling,Dennie Gordon,Lawrence Trilling,David E. Kelley,Jonathan Shapiro,Andrew Matisziw
1284,tt4687892,tvSeries,Good Girls Revolt,Good Girls Revolt,2015,2016,55,8.1,6176.0,Prime,18,4687892,66869,Dana Calvo,2210824,8942304.0,402405.0,0934525,1637785.0,3733.0,Drama,Drama,Scott Winant,Liza Johnson,Scott Winant,Dana Calvo,Lynn Povich,Darlene Hunt
1285,tt5011816,tvSeries,Sneaky Pete,Sneaky Pete,2015,2019,60,8.1,39892.0,Prime,18,5011816,64199,"('Bryan Cranston', 'David Shore')",0186505,794914.0,2280767.0,0001726,696309.0,186505.0,Crime,Thriller,Helen Shaver,Michael Pressman,Helen Shaver,Bryan Cranston,David Shore,Ian MacDonald
1286,tt4878612,tvSeries,Z: The Beginning of Everything,Z: The Beginning of Everything,2015,2017,27,7.0,4636.0,Prime,18,4878612,64506,"('Dawn Prestwich', 'Nicole Yorkin')",7703999,696518.0,948820.0,0819083,54954.0,625789.0,Biography,Drama,Minkie Spiro,Mike Barker,Minkie Spiro,Therese Anne Fowler,Dawn Prestwich,Nicole Yorkin
1287,tt4687882,tvSeries,Patriot,Patriot,2015,2018,58,8.2,17308.0,Prime,18,4687882,64396,Steven Conrad,0175726,2950884.0,3808901.0,0175726,3163.0,341372.0,Comedy,Drama,Steve Conrad,Tucker Gates,Steve Conrad,Steve Conrad,Darby Kealey,Zev Frank
1288,tt3390892,tvSeries,The Last Tycoon,The Last Tycoon,2016,2017,61,7.6,5510.0,Prime,18,3390892,67925,Billy Ray,0280234,712753.0,6227428.0,0712753,394954.0,394586.0,Drama,Drama,Billy Ray,Scott Hornbacher,Billy Ray,F. Scott Fitzgerald,Billy Ray,Julia Cox
1289,tt6130902,tvSeries,Lore,Lore,2017,2018,40,6.6,5865.0,Prime,14,6130902,73987,Aaron Mahnke,2756736,163639.0,1548597.0,0775358,1488618.0,552140.0,Documentary,Horror,Christoph Schrewe,Alice Troughton,Christoph Schrewe,David Chiu,Alyssa Clark,David Coggeshall
1290,tt5057054,tvSeries,Tom Clancy's Jack Ryan,Tom Clancy's Jack Ryan,2018,2023,60,8.0,170681.0,Prime,18,5057054,73375,"('Carlton Cuse', 'Graham Roland')",0002007,193681.0,3169366.0,0193681,76997.0,330140.0,Action,Drama,Carlton Cuse,Andrew Bernstein,Carlton Cuse,Tom Clancy,Carlton Cuse,Graham Roland
1291,tt6599482,tvSeries,The Romanoffs,The Romanoffs,2018,2018,60,7.0,6341.0,Prime,18,6599482,73607,Matthew Weiner,4766691,1492832.0,1891864.0,1980806,1980806,1980806,Drama,Drama,Matthew Weiner,Matthew Weiner,Matthew Weiner,Jenna Noel Frazier,Michael Goldbach,Donald Joh
1292,tt7008682,tvSeries,Homecoming,Homecoming,2018,2020,30,7.4,26860.0,Prime,18,7008682,80335,"('Micah Bloomberg', 'Sam Esmail', 'Eli Horowitz')",2562465,4896277.0,2337556.0,1322753,1547859.0,1322753,Drama,Mystery,Sam Esmail,Kyle Patrick Alvarez,Sam Esmail,Micah Bloomberg,Eli Horowitz,Cami Delavigne
1293,tt6932244,tvSeries,Hanna,Hanna,2019,2021,60,7.6,41624.0,Prime,18,6932244,54155,David Farr,1016333,2605946.0,11322042.0,4671636,404067.0,257775.0,Action,Drama,Ugla Hauksdóttir,Eva Husson,Ugla Hauksdóttir,David Farr,Seth Lochhead,Paul Waters
1294,tt6517320,tvMiniSeries,Too Old to Die Young,Too Old to Die Young,2019,2019,758,7.3,10832.0,Prime,18,6517320,70168,"('Nicolas Winding Refn', 'Ed Brubaker')",3090268,716347.0,1429723.0,0716347,0716347,0716347,Crime,Drama,Nicolas Winding Refn,Nicolas Winding Refn,Nicolas Winding Refn,Ed Brubaker,Nicolas Winding Refn,Halley Wegryn Gross
1295,tt1190634,tvSeries,The Boys,The Boys,2019,0,60,8.7,616258.0,Prime,18,1190634,76479,Eric Kripke,1212017,471392.0,1352769.0,0004223,101908.0,471392.0,Action,Comedy,Philip Sgriccia,Sarah Boyd,Philip Sgriccia,Garth Ennis,Eric Kripke,Darick Robertson
1296,tt1869454,tvSeries,Good Omens,Good Omens,2019,2023,55,8.0,109260.0,Prime,18,1869454,71915,Neil Gaiman,0301274,695332.0,1375061.0,0533559,0533559,0533559,Comedy,Fantasy,Douglas Mackinnon,Douglas Mackinnon,Douglas Mackinnon,Neil Gaiman,Terry Pratchett,John Finnemore
1297,tt0489974,tvSeries,Carnival Row,Carnival Row,2019,2023,56,7.7,80718.0,Prime,18,489974,90027,"('Travis Beacham', 'René Echevarria')",2012438,248404.0,2657070.0,0294457,323758.0,391905.0,Crime,Drama,Thor Freudenthal,Andy Goddard,Thor Freudenthal,Travis Beacham,René Echevarria,Stephanie K. Smith
1298,tt7456722,tvSeries,Hunters,Hunters,2020,2023,60,7.2,51807.0,Prime,18,7456722,79622,David Weil,4806883,4998426.0,4731437.0,0008971,1879589.0,881461.0,Crime,Drama,Phil Abraham,Nelson McCormick,Phil Abraham,David Weil,Zakiyyah Alexander,Stacy Osei-Kuffour
1299,tt8741290,tvSeries,Tales from the Loop,Tales from the Loop,2020,2020,50,7.4,22040.0,Prime,18,8741290,93784,,3408356,5008641.0,,0000149,811611.0,1660595.0,Drama,Sci-Fi,Jodie Foster,So Yong Kim,Jodie Foster,Nathaniel Halpern,Simon Stålenhag,
1300,tt3012184,tvSeries,Betas,Betas,2013,2014,27,6.9,2973.0,Prime,18,3012184,57284,"('Josh Stoddard', 'Evan Endicott')",3334252,1529002.0,1740044.0,0499724,833889.0,855035.0,Comedy,Comedy,Michael Lehmann,Todd Strauss-Schulson,Michael Lehmann,Ken Cheng,Evan Endicott,Josh Stoddard
1301,tt3012160,tvSeries,Alpha House,Alpha House,2013,2014,25,7.5,4802.0,Prime,18,3012160,60719,Garry Trudeau,0874034,2455747.0,3873374.0,0002835,1555287.0,530.0,Comedy,Drama,Adam Bernstein,Michael Mayer,Adam Bernstein,Garry Trudeau,Will Graham,Jared Gruszecki
1302,tt3496764,tvSeries,Gortimer Gibbon's Life on Normal Street,Gortimer Gibbon's Life on Normal Street,2014,2016,23,8.3,1618.0,Prime,7,3496764,60610,David Anaxagoras,4022062,1749211.0,1750801.0,1487468,2118553.0,2370148.0,Adventure,Family,Luke Matheny,Sasie Sealy,Luke Matheny,David Anaxagoras,Aminta Goyel,Garrett Frawley
1303,tt3012532,tvSeries,Annedroids,Annedroids,2013,2017,24,6.3,404.0,Prime,0,3012532,62683,J.J. Johnson,1664945,2576718.0,5439274.0,1634758,1664945.0,562007.0,Action,Family,Vivieno Caldinelli,J.J. Johnson,Vivieno Caldinelli,J.J. Johnson,Christin Simms,Amanda Spagnolo
1304,tt3502262,tvSeries,Transparent,Transparent,2014,2019,30,7.8,23277.0,Prime,18,3502262,61406,Joey Soloway,0813561,4361051.0,5327969.0,0686099,4945419.0,310673.0,Comedy,Drama,Shira Piven,Stacie Passon,Shira Piven,Joey Soloway,Ethan Kuperberg,Ali Liebegott
1305,tt3502172,tvSeries,Mozart in the Jungle,Mozart in the Jungle,2014,2018,29,8.1,25680.0,Prime,18,3502172,61744,"('Jason Schwartzman', 'Roman Coppola', 'Alex Timbers')",0863871,4496523.0,178910.0,0919369,178910.0,110644.0,Comedy,Drama,Paul Weitz,Roman Coppola,Paul Weitz,Blair Tindall,Alex Timbers,Roman Coppola
1306,tt3952746,tvSeries,Just Add Magic,Just Add Magic,2015,2019,27,8.4,3369.0,Prime,7,3952746,62904,"('Aubrey K. Miller', 'Olivia Sanabia', 'Abby Donnelly')",1524395,4757461.0,1749211.0,0638271,760131.0,1779916.0,Comedy,Drama,Joe Nussbaum,Keith Samples,Joe Nussbaum,John-Paul Nickel,Lauren Thompson,Aminta Goyel
1307,tt3973820,tvSeries,Red Oaks,Red Oaks,2014,2017,30,7.9,12590.0,Prime,18,3973820,63130,"('Gregory Jacobs', 'Joe Gangemi')",2081303,414423.0,3877887.0,0001325,337773.0,2132.0,Comedy,Drama,Hal Hartley,David Gordon Green,Hal Hartley,Joe Gangemi,Gregory Jacobs,Max Werner
1308,tt4947608,tvSeries,One Mississippi,One Mississippi,2015,2017,26,7.6,4394.0,Prime,18,4947608,67709,"('Diablo Cody', 'Tig Notaro')",1959505,449299.0,2782402.0,0477129,392237.0,819083.0,Comedy,Drama,Ken Kwapis,Nicole Holofcener,Ken Kwapis,Diablo Cody,Tig Notaro,Stephanie Allynne
1309,tt4354616,tvMiniSeries,Crisis in Six Scenes,Crisis in Six Scenes,2016,2016,23,6.6,6998.0,Prime,7,4354616,67443,Woody Allen,0000095,,,0000095,0000095,0000095,Comedy,Comedy,Woody Allen,Woody Allen,Woody Allen,Woody Allen,,
1310,tt5478730,tvSeries,I Love Dick,I Love Dick,2016,2017,32,6.4,4798.0,Prime,18,5478730,67486,"('Joey Soloway', 'Sarah Gubbins')",6311892,6535791.0,813561.0,0036349,813561.0,296255.0,Comedy,Comedy,Andrea Arnold,Joey Soloway,Andrea Arnold,Sarah Gubbins,Chris Kraus,Joey Soloway
1311,tt5834198,tvSeries,Comrade Detective,Comrade Detective,2017,2017,40,7.2,3195.0,Prime,18,5834198,73030,"('Brian Gatewood', 'Alessandro Tanaka')",2651299,848966.0,,1658104,1658104,1658104,Action,Comedy,Rhys Thomas,Rhys Thomas,Rhys Thomas,Brian Gatewood,Alessandro Tanaka,
1312,tt5540054,tvSeries,The Tick,The Tick,2016,2019,29,7.4,19512.0,Prime,7,5540054,14651,Ben Edlund,0249421,4741240.0,3124354.0,0864268,219491.0,2892.0,Action,Adventure,Romeo Tirone,Kate Dennis,Romeo Tirone,Ben Edlund,Joe Piarulli,Luan Thomas
1313,tt1292576,tvSeries,Sigmund and the Sea Monsters,Sigmund and the Sea Monsters,2016,2017,25,7.0,183.0,Prime,0,1292576,76,"('Si Rose', 'Sid Krofft', 'Marty Krofft')",1750801,471897.0,471898.0,0646987,431908.0,0646987,Comedy,Family,Ron Oliver,Jonathan Judge,Ron Oliver,Garrett Frawley,Marty Krofft,Sid Krofft
1314,tt5788792,tvSeries,The Marvelous Mrs. Maisel,The Marvelous Mrs. Maisel,2017,2023,2408,8.7,139537.0,Prime,18,5788792,70796,Amy Sherman-Palladino,0792371,657763.0,7052164.0,0003733,255081.0,44803.0,Comedy,Drama,Daniel Attias,Scott Ellis,Daniel Attias,Amy Sherman-Palladino,Daniel Palladino,Kate Fodor
1315,tt6682754,tvMiniSeries,Jean-Claude Van Johnson,Jean-Claude Van Johnson,2016,2017,30,7.5,9953.0,Prime,18,6682754,67497,Dave Callaham,1709264,3098669.0,7658843.0,1534595,1534595,1534595,Action,Comedy,Peter Atencio,Peter Atencio,Peter Atencio,Dave Callaham,Ashley Wigfield,Vinnie Wilhelm
1316,tt1082583,tvSeries,The Dangerous Book for Boys,The Dangerous Book for Boys,2018,2018,30,5.9,504.0,Prime,7,1082583,77345,"('Bryan Cranston', 'Greg Mottola')",0186505,2628867.0,6548443.0,1487468,609549.0,5342427.0,Adventure,Comedy,Luke Matheny,Greg Mottola,Luke Matheny,Bryan Cranston,Conn Iggulden,Hal Iggulden
1317,tt8543390,tvSeries,Modern Love,Modern Love,2019,2021,513,7.9,35718.0,Prime,18,8543390,91602,John Carney,0138809,1056601.0,4733636.0,0138809,1056601.0,1279721.0,Comedy,Romance,John Carney,Tom Hall,John Carney,John Carney,Tom Hall,Terri Cheney
1318,tt11569530,tvSeries,Just Add Magic: Mystery City,Just Add Magic: Mystery City,2020,2020,27,7.2,676.0,Prime,7,11569530,98078,Andrew Orenstein,7880323,4559928.0,649699.0,0638271,760131.0,1260607.0,Comedy,Drama,Joe Nussbaum,Keith Samples,Joe Nussbaum,Cindy Callaghan,Marque Franklin-Williams,Andrew Orenstein
1319,tt7826376,tvSeries,Upload,Upload,2020,0,30,7.9,78248.0,Prime,18,7826376,86248,Greg Daniels,0199948,2554244.0,12507806.0,0998825,736821.0,4973571.0,Comedy,Mystery,Jeffrey Blitz,David Rogers,Jeffrey Blitz,Greg Daniels,Owen Daniels,Izzy Kadish
1320,tt8101850,tvSeries,Undone,Undone,2019,2022,23,8.2,22939.0,Prime,18,8101850,86340,"('Raphael Bob-Waksberg', 'Kate Purdy')",4369688,2171685.0,4215202.0,0401563,0401563,0401563,Animation,Drama,Hisko Hulsing,Hisko Hulsing,Hisko Hulsing,Raphael Bob-Waksberg,Kate Purdy,Lauren Otero
1321,tt8271176,tvSeries,Kung Fu Panda: The Paws of Destiny,Kung Fu Panda: The Paws of Destiny,2018,2019,24,7.4,1371.0,Prime,7,8271176,82747,"('Leo Birenberg', 'Owen Elliott')",3771605,3084337.0,825517.0,0525135,612033.0,6864787.0,Action,Adventure,Lane Lueras,Michael Mullen,Lane Lueras,Nicole Belisle,Benjamin Lapides,Johanna Stein
1322,tt2183641,tvSeries,Ripper Street,Ripper Street,2012,2016,59,8.1,22222.0,Prime,18,2183641,46930,Richard Warlow,1284746,3023628.0,72130.0,0933002,1396104.0,788191.0,Crime,Drama,Andy Wilson,Anthony Byrne,Andy Wilson,Richard Warlow,Toby Finlay,Rachel Bennette
1323,tt5239494,tvSeries,The Collection,The Collection,2016,2016,60,7.0,2383.0,Prime,18,5239494,67169,Oliver Goldstick,2006934,326346.0,738431.0,0909608,954204.0,0909608,Drama,History,Dearbhla Walsh,Dan Zeff,Dearbhla Walsh,Maya Goldsmith,Oliver Goldstick,Francesca Rollins
1324,tt5932548,tvSeries,Britannia,Britannia,2017,2021,60,6.9,17528.0,Prime,18,5932548,70484,"('Jez Butterworth', 'Tom Butterworth', 'James Richardson')",0125336,125358.0,724597.0,1347766,3699074.0,3981869.0,Action,Drama,Luke Watson,Rob Savage,Luke Watson,Jez Butterworth,Tom Butterworth,James Richardson
1325,tt7459986,tvSeries,The Widow,The Widow,2019,2019,60,6.9,10970.0,Prime,18,7459986,85854,"('Harry Williams', 'Jack Williams')",1640789,1256259.0,,0085627,2403495.0,0085627,Action,Drama,Olly Blackburn,Samuel Donovan,Olly Blackburn,Harry Williams,Jack Williams,
1326,tt8005176,tvSeries,The Feed,The Feed,2019,2019,0,6.3,2295.0,Prime,14,8005176,93833,Channing Powell,4561085,6800669.0,10620428.0,0471489,1245204.0,2991.0,Drama,Mystery,Tinge Krishnan,Misha Manson-Smith,Tinge Krishnan,Michael Clarkson,Rachel De-Lahay,Tom Moran
1327,tt8332438,tvSeries,ZeroZeroZero,ZeroZeroZero,2019,2020,60,8.1,28640.0,Prime,18,8332438,92137,"('Stefano Sollima', 'Mauricio Katz', 'Leonardo Fasoli')",0006938,1145589.0,2500207.0,1356588,2178458.0,871086.0,Crime,Drama,Stefano Sollima,Janus Metz,Stefano Sollima,Leonardo Fasoli,Mauricio Katz,Roberto Saviano
1328,tt10485750,tvMiniSeries,The Pale Horse,The Pale Horse,2020,2020,117,6.1,5939.0,Prime,14,10485750,93705,Sarah Phelps,0002005,1403188.0,,2884434,2884434,2884434,Crime,Drama,Leonora Lonsdale,Leonora Lonsdale,Leonora Lonsdale,Agatha Christie,Sarah Phelps,
1329,tt3230854,tvSeries,The Expanse,The Expanse,2015,2022,60,8.5,168053.0,Prime,14,3230854,63639,"('Mark Fergus', 'Hawk Ostby')",6439608,1318843.0,5102082.0,0252135,327064.0,424594.0,Drama,Mystery,Breck Eisner,Nick Gomez,Breck Eisner,Daniel Abraham,Mark Fergus,Ty Franck
1330,tt6794990,tvSeries,Absentia,Absentia,2017,2020,60,7.2,16958.0,Prime,18,6794990,72755,"('Matthew Cirulnick', 'Gaia Violo')",1006730,9379384.0,694564.0,0750831,10653.0,1325852.0,Crime,Drama,Oded Ruskin,Kasia Adamik,Oded Ruskin,Matthew Cirulnick,Gaia Violo,Kate Powers
1331,tt2306299,tvSeries,Vikings,Vikings,2013,2020,44,8.5,569864.0,Prime,18,2306299,44217,Michael Hirst,0386694,689482.0,,1012772,320987.0,1908892.0,Action,Adventure,Ciaran Donnelly,Ken Girotti,Ciaran Donnelly,Michael Hirst,Justin Pollard,
1332,tt1190634,tvSeries,The Boys,The Boys,2019,0,60,8.7,616258.0,Prime,18,1190634,76479,Eric Kripke,1212017,471392.0,1352769.0,0004223,101908.0,471392.0,Action,Comedy,Philip Sgriccia,Sarah Boyd,Philip Sgriccia,Garth Ennis,Eric Kripke,Darick Robertson
1333,tt9064858,tvSeries,Them,Them,2021,0,45,7.4,22719.0,Prime,18,9064858,120462,Little Marvin,1018846,9050216.0,10766882.0,1469403,1646022.0,1488800.0,Drama,Horror,Nelson Cragg,Craig William Macneill,Nelson Cragg,Little Marvin,Christina Ham,Korde Arrington Tuttle
1334,tt7462410,tvSeries,The Wheel of Time,The Wheel of Time,2021,0,60,7.2,132817.0,Prime,14,7462410,71914,Rafe Judkins,2188444,4984276.0,5020027.0,1065402,904169.0,3802.0,Action,Adventure,Sanaa Hamri,Maja Vrvilo,Sanaa Hamri,Justine Juel Gillmer,Dave Hill,Tim Earle
1335,tt9288030,tvSeries,Reacher,Reacher,2022,0,49,8.1,169880.0,Prime,18,9288030,108978,Nick Santora,1676193,3044034.0,1238801.0,0003880,534850.0,52059.0,Action,Crime,Sam Hill,Omar Madha,Sam Hill,Lee Child,Cait Duffy,Nick Santora
1336,tt11685912,tvSeries,Outer Range,Outer Range,2022,0,60,7.1,31638.0,Prime,18,11685912,113985,Brian Watkins,2599770,2859316.0,5505530.0,0315298,2091911.0,1541272.0,Drama,Mystery,Jennifer Getzinger,Alonso Ruizpalacios,Jennifer Getzinger,Brian Watkins,Zev Borow,Dominic Orlando
1337,tt14016500,tvSeries,The Summer I Turned Pretty,The Summer I Turned Pretty,2022,0,45,7.3,37936.0,Prime,18,14016500,194766,"('Gabrielle G. Stanton', 'Jenny Han')",6614229,4915003.0,2336119.0,1827614,1088461.0,673400.0,Drama,Romance,Erica Dunton,Jeff Chan,Erica Dunton,Jenny Han,Maxwell Peters,Jenny Zhang
1338,tt11743610,tvSeries,The Terminal List,The Terminal List,2022,0,55,7.9,104041.0,Prime,18,11743610,120911,David DiGilio,2907357,11332719.0,226547.0,0870295,1234893.0,1068186.0,Action,Drama,Frederick E.O. Toye,Sylvain White,Frederick E.O. Toye,Tolu Awosika,Jack Carr,David DiGilio
1339,tt7631058,tvSeries,The Lord of the Rings: The Rings of Power,The Lord of the Rings: The Rings of Power,2022,0,60,7.0,344195.0,Prime,14,7631058,84773,"('John D. Payne', 'Patrick McKay')",4259881,4260438.0,866058.0,3408764,104851.0,1291105.0,Action,Adventure,Wayne Yip,Charlotte Brändström,Wayne Yip,Patrick McKay,John D. Payne,J.R.R. Tolkien
1340,tt14379784,tvSeries,The Devil's Hour,The Devil's Hour,2022,0,60,7.6,23827.0,Prime,18,14379784,157061,Tom Moran,10620428,,,12181762,5321975.0,7840865.0,Drama,Thriller,Johnny Allan,Isabelle Sieb,Johnny Allan,Tom Moran,,
1341,tt14273790,tvSeries,The Rig,The Rig,2023,0,51,5.8,12289.0,Prime,14,14273790,112581,David Macpherson,12455092,3526715.0,3612092.0,0834378,391739.0,0834378,Drama,Mystery,John Strickland,Alex Holmes,John Strickland,David Macpherson,Matthew Jacobs Morgan,Meg Salter
1342,tt16152716,tvSeries,The Consultant,The Consultant,2023,0,33,6.5,15539.0,Prime,18,16152716,139099,Tony Basgallop,0059735,2502582.0,,0003733,104851.0,2980507.0,Comedy,Drama,Daniel Attias,Charlotte Brändström,Daniel Attias,Tony Basgallop,Bentley Little,
1343,tt14961048,tvSeries,Swarm,Swarm,2023,0,34,7.2,14400.0,Prime,18,14961048,220116,"('Donald Glover', 'Janine Nabers')",2255973,7900149.0,3958656.0,8015244,8802062.0,2255973.0,Comedy,Drama,Adamma Ebo,Ibra Ake,Adamma Ebo,Donald Glover,Karen Joseph Adcock,Janine Nabers
